depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.1,0.6468681909767544,0.02022085339772465,1.1314256368026074,0.03705278531728474
3,2,0.1,0.975934917789747,0.0196119278245868,1.8001769411297175,0.03239126221536143
3,3,0.1,0.03730450640107799,0.001397704407399835,0.14032367150715855,0.005295146288003747
3,4,0.1,0.045825689903370236,0.001725207337841095,0.14735504422827236,0.006521422100555302
3,5,0.1,0.0006134452791862799,2.619377422054693e-05,0.0019256436630407413,7.840133119773769e-05
3,6,0.1,0.0008806253361250782,4.449208633792263e-05,0.002151593127275504,0.00012984655201858978
3,7,0.1,1.1963343878527156e-05,6.684949868247487e-07,2.540988162838431e-05,1.4967585518260643e-06
3,8,0.1,1.503272345679818e-05,9.432581061154397e-07,2.7413253797483606e-05,2.0428630352045367e-06
3,9,0.1,2.0008374708169184e-07,1.5290362011061697e-08,3.2236775776794957e-07,2.5561653811289513e-08
3,10,0.1,2.3448398579262174e-07,1.8237096491073324e-08,3.150358538306364e-07,2.7762990774678766e-08
3,11,0.1,3.2764639712468124e-09,2.957418664153755e-10,4.150002581582157e-09,3.929786590167867e-10
3,12,0.1,3.3217388306638895e-09,4.0652226189878275e-10,3.3634669449611466e-09,4.399962949820761e-10
