depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.02,1.6490132622838445,0.04640373685334809,1.9846568182639235,0.056587577478620754
3,2,0.02,2.24528980075784,0.0630231932580269,2.6376950645905963,0.07900838618586332
3,3,0.02,0.04072555863779804,0.0018708063326091995,0.046601163714864086,0.0023902469892485025
3,4,0.02,0.04731279428080887,0.002219546578707674,0.03719551491518814,0.0026160695345446784
3,5,0.02,0.00035416520429752294,1.687347957809667e-05,1.7048940698494165e-05,9.558592626145767e-07
3,6,0.02,0.00034801305262289973,1.84883626781796e-05,1.1474635359665086e-05,9.37758374983965e-07
3,7,0.02,2.5249764438939338e-06,1.5848753591100394e-07,4.976221283925497e-09,3.7770824409374735e-10
3,8,0.02,2.64624832139404e-06,1.8285532340670632e-07,3.763564286884957e-09,3.8312984274667996e-10
3,9,0.02,1.9668152546614693e-08,1.5901188512127592e-09,1.7496049053988828e-12,1.61915185378102e-13
3,10,0.02,1.8374102328522214e-08,1.719280761647747e-09,1.1274181588305509e-12,1.5381250110090256e-13
3,11,0.02,1.429148532849922e-10,1.1526888441687517e-11,4.831690603168682e-15,3.827708951904364e-16
3,12,0.02,1.3109643148823124e-10,1.6383244279516415e-11,1.7230661342182428e-14,2.6814163858950344e-15
