depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
10,1,0.05,0.04281856043719042,0.0031398480485378398,0.07965192002298942,0.005611948898701153
10,2,0.05,0.07276460223479378,0.0031852795238637597,0.13854721458831984,0.006017138490258853
10,3,0.05,0.08641281467572515,0.0025488642116596517,0.1769366130500971,0.005203041836944871
10,4,0.05,0.09648964337687219,0.002236504313172084,0.23141030347134148,0.006295132949026548
10,5,0.05,0.09338921010905919,0.0018940463107075655,0.28178045549113045,0.007000449573882046
10,6,0.05,0.07475440915017394,0.0014183810540618707,0.298830196218525,0.006045145491935989
10,7,0.05,0.06421663657042996,0.0018319087371509327,0.3009369925928954,0.0050303698904824974
10,8,0.05,0.03709984226217536,0.0008186922007978587,0.2726046830828055,0.004594763970277867
10,9,0.05,0.02637248012857361,0.0008989908278550719,0.2363138584719688,0.005063683199466329
10,10,0.05,0.011807505264696658,0.0003579629773002803,0.1723249853296975,0.0036552541411234213
10,11,0.05,0.0059573823614928936,0.00018326620598394018,0.12422295914307856,0.003176265079578863
10,12,0.05,0.0037673347987358242,0.0001256780113845839,0.08425619374838361,0.002283257365235424
