depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.05,1.3765939401354887,0.0040156590881054175,1.7567889679418593,0.0035094862626601584
2,2,0.05,0.14050616584236497,0.002424426043745183,0.16587593046373186,0.002770250944014953
2,3,0.05,1.6342482922482305e-15,4.9355875793288115e-17,1.127986593019159e-15,4.8986884710933775e-17
2,4,0.05,1.8829382497642656e-15,5.411332257568737e-17,1.6697754290362353e-15,4.792872787800222e-17
2,5,0.05,1.7053025658242404e-15,4.233546948673345e-17,1.900701818158268e-15,5.62294807741083e-17
2,6,0.05,1.9184653865522706e-15,7.685694801574505e-17,2.3803181647963358e-15,1.3397075544904738e-16
2,7,0.05,2.4336088699783433e-15,1.1732026710801596e-16,2.1671553440683055e-15,1.0406479955717037e-16
2,8,0.05,3.126388037344441e-15,1.381452967679563e-16,2.842170943040401e-15,1.329303737937672e-16
2,9,0.05,3.268496584496461e-15,1.241926262661404e-16,3.588240815588506e-15,1.7030806722867287e-16
2,10,0.05,3.304023721284466e-15,1.0061144634581108e-16,4.263256414560601e-15,1.9459014222361977e-16
2,11,0.05,3.0908609005564358e-15,1.3111390790673694e-16,3.943512183468556e-15,1.531380324753137e-16
2,12,0.05,3.0198066269804257e-15,1.6085595323533778e-16,4.618527782440651e-15,2.3024216127992714e-16
2,13,0.05,3.3750779948604757e-15,1.4431191183625386e-16,4.121147867408581e-15,2.326417180675108e-16
2,14,0.05,3.3395508580724707e-15,1.714161340063188e-16,4.121147867408581e-15,2.7261146006553185e-16
