depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.05,1.1969738117919477,0.03505066295965014,1.7034385797103762,0.05135575300037241
3,2,0.05,1.6684806965098822,0.03367744526233571,2.38697990912642,0.047504163751630385
3,3,0.05,0.047795329704848795,0.0019623225726970012,0.09552570294871866,0.004209539237051509
3,4,0.05,0.05898805703651371,0.002634671262463892,0.08895959200300567,0.005514670215636305
3,5,0.05,0.0007651979132372233,3.645415798260769e-05,0.0002815813959320579,1.4286067109373177e-05
3,6,0.05,0.0009576038394748921,4.8064116165636375e-05,0.0002570632114889193,1.9340456270930392e-05
3,7,0.05,1.1771381576224371e-05,6.157703114641735e-07,7.517191702532955e-07,3.9811810623792066e-08
3,8,0.05,1.2390456022117747e-05,6.675459434840998e-07,5.527976003349977e-07,4.7294644224641965e-08
3,9,0.05,1.4787970336271884e-07,7.922773097482942e-09,1.6659619817005477e-09,1.1088443896816328e-10
3,10,0.05,1.9799682810628382e-07,1.33851966490434e-08,1.734965984212522e-09,1.6547439833831632e-10
3,11,0.05,1.8401316026483983e-09,1.5217275834929935e-10,3.846380991490151e-12,3.7052461952238056e-13
3,12,0.05,2.1392552795873597e-09,2.0055366472402707e-10,3.220677058379806e-12,4.091549887753423e-13
