depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.01,1.8313688807128488,0.0015243947462356589,1.9541531937656347,0.0007396191955094338
2,2,0.01,0.05934548796783503,0.0010269964408241396,0.03656119233178451,0.0006285778536990006
2,3,0.01,1.0658141036401502e-15,6.993523870246153e-17,6.927791673660977e-16,5.49810420854945e-17
2,4,0.01,1.2256862191861727e-15,7.276561272911423e-17,1.3677947663381929e-15,8.0270890575882e-17
2,5,0.01,1.3500311979441904e-15,1.1090500094317667e-16,2.0250467969162854e-15,6.173958125892926e-17
2,6,0.01,1.438849039914203e-15,1.1481917717896062e-16,2.4513724383723455e-15,1.3425309665884683e-16
2,7,0.01,1.3145040611561853e-15,1.0580885580563e-16,2.6290081223123707e-15,1.255068705507916e-16
2,8,0.01,1.8474111129762605e-15,5.382097401544824e-17,3.836930773104541e-15,1.693418779469338e-16
2,9,0.01,1.7319479184152442e-15,8.44937346331085e-17,3.765876499528531e-15,2.337242819322473e-16
2,10,0.01,1.5987211554602255e-15,7.105427357601003e-17,4.547473508864641e-15,2.713119768605563e-16
2,11,0.01,1.874056465567264e-15,9.913439946478397e-17,3.765876499528531e-15,2.1102042644709936e-16
2,12,0.01,1.6076029396572267e-15,1.1572934134800187e-16,4.547473508864641e-15,2.666192676669783e-16
2,13,0.01,1.7053025658242404e-15,4.922784477141923e-17,4.476419235288631e-15,2.9825872419757155e-16
2,14,0.01,1.900701818158268e-15,1.0051731429992903e-16,4.547473508864641e-15,3.0212691549237e-16
