depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.05,1.3850127755119142,0.003431413334752398,1.756535703656642,0.0037991020382700863
2,2,0.05,0.1448373399405633,5.993148011758444e-17,0.17082491175568862,8.79567140666689e-17
2,3,0.05,1.4921397450962103e-15,7.298211309665042e-17,1.1368683772161603e-15,5.3527028758961715e-17
2,4,0.05,1.794120407794253e-15,5.323146035526242e-17,1.5631940186722204e-15,6.907264838397815e-17
2,5,0.05,1.900701818158268e-15,7.948080352519005e-17,1.936228954946273e-15,7.405512145082522e-17
2,6,0.05,1.900701818158268e-15,5.62294807741083e-17,2.3270274596143282e-15,1.1203729166610883e-16
2,7,0.05,2.4513724383723455e-15,1.2193625523856975e-16,2.415845301584341e-15,1.2058310082691392e-16
2,8,0.05,3.4994229736184934e-15,1.2910094192340167e-16,2.5224267119483555e-15,1.4290567208603568e-16
2,9,0.05,3.232969447708456e-15,1.2995358501777249e-16,3.446132268436486e-15,1.6210655284325287e-16
2,10,0.05,3.4106051316484808e-15,1.214175959108492e-16,3.9790393202565614e-15,2.044585950491489e-16
2,11,0.05,3.126388037344441e-15,1.1847114933895189e-16,3.801403636316536e-15,1.2317212724155778e-16
2,12,0.05,3.126388037344441e-15,1.5534745833943082e-16,4.476419235288631e-15,2.4221066821978797e-16
2,13,0.05,3.517186542012496e-15,1.547776727107359e-16,4.334310688136611e-15,2.8932267172624415e-16
2,14,0.05,3.3395508580724707e-15,1.6388757152683975e-16,3.9790393202565614e-15,2.953670686285154e-16
