depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.05,1.1298828902417175,0.03012966672564308,1.619833257631775,0.04376710633073475
3,2,0.05,1.6687591772452777,0.037515179996632064,2.3855529019940502,0.052922655601322574
3,3,0.05,0.05116144673509359,0.002408169995712396,0.10492516465327686,0.004694950808144266
3,4,0.05,0.05948931100911073,0.0025117939110261374,0.09008043736379648,0.00546899078538064
3,5,0.05,0.0007352266043588784,3.77879774678135e-05,0.0002743612390892203,1.4006129740517035e-05
3,6,0.05,0.0009129468123646767,4.294242387856398e-05,0.00023021524971047924,1.611163171431667e-05
3,7,0.05,1.066974461402026e-05,5.232247963290623e-07,6.570779513559444e-07,3.849233341203132e-08
3,8,0.05,1.1446899281466471e-05,7.505782802573871e-07,5.04268456396062e-07,4.7515517696577365e-08
3,9,0.05,1.3974400342675608e-07,8.221534149993813e-09,1.6217760645531598e-09,1.1238033471508445e-10
3,10,0.05,1.603572627928429e-07,1.2492321741153922e-08,1.2948371619359023e-09,1.3121946982672492e-10
3,11,0.05,1.667986886388917e-09,1.4941973035358238e-10,3.53153950527485e-12,3.4883983208861787e-13
3,12,0.05,2.032435695298318e-09,1.993323692030208e-10,2.923457032011356e-12,4.0232374275706624e-13
