depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
4,1,0.01,1.7999956922732065,0.046237480423014815,2.079905444930171,0.055524600163782155
4,2,0.01,1.818193575322394,0.045156225803336794,2.114588857792924,0.0565991537459443
4,3,0.01,1.133008336971266,0.04774480019885062,1.2788364632896394,0.05693802819091516
4,4,0.01,0.07328530415965982,0.004086793842149115,0.04787734955824268,0.003288344057767119
4,5,0.01,0.018115379154964497,0.0007783403762492768,0.008412863952745547,0.0007835756873560791
4,6,0.01,0.0069928828590883185,0.0006381186252403208,0.0016136104222869462,0.0004562845640413833
4,7,0.01,0.0004304725686991695,4.417653360805851e-05,1.2544838714507734e-05,3.160921118523592e-06
4,8,0.01,9.75408679601486e-05,8.848659380786037e-06,6.864370102377393e-07,1.1527533616412021e-07
4,9,0.01,1.1322107645472811e-05,1.055772818097982e-06,2.2265581058888984e-08,8.777798283607637e-09
4,10,0.01,2.6314118495029957e-06,3.216418752402253e-07,1.3936005416326225e-09,3.831101839008576e-10
4,11,0.01,2.2942607795783944e-07,2.3302322632093902e-08,2.637197127342006e-11,7.002635556263829e-12
4,12,0.01,5.4205001323026634e-08,8.94422687718718e-09,1.1296918955849834e-12,4.666901077183982e-13
