depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.01,1.833050177617636,0.0018068998074929363,1.9547674962328068,0.0009668334220611386
2,2,0.01,0.058602691162395096,0.001241338550611154,0.03600420734707999,0.000821047722012863
2,3,0.01,1.0746958878371515e-15,4.714880731166814e-17,6.838973831690964e-16,4.3890754499663254e-17
2,4,0.01,1.0658141036401502e-15,6.153480596427405e-17,1.6342482922482305e-15,8.085838968512633e-17
2,5,0.01,1.3589129821411916e-15,1.015868021058901e-16,2.2382096176443156e-15,1.1301874082354053e-16
2,6,0.01,1.3500311979441904e-15,7.940136242235598e-17,2.5934809855243656e-15,1.663337899162744e-16
2,7,0.01,1.5898393712632242e-15,1.0590573332181949e-16,2.771116669464391e-15,1.6784457288590767e-16
2,8,0.01,1.8918200339612667e-15,7.194793436965567e-17,3.765876499528531e-15,2.1102042644709938e-16
2,9,0.01,1.9806378759312793e-15,1.2191684533391727e-16,4.334310688136611e-15,2.019741942199274e-16
2,10,0.01,1.6608936448392343e-15,1.0419358798722486e-16,4.7251091928046665e-15,2.824798369528625e-16
2,11,0.01,1.936228954946273e-15,1.0262977543827595e-16,4.547473508864641e-15,2.666192676669783e-16
2,12,0.01,1.794120407794253e-15,1.2110533410989399e-16,4.831690603168682e-15,2.974111557770179e-16
2,13,0.01,2.042810365310288e-15,1.2047838252593958e-16,4.6895820560166614e-15,3.246799354541242e-16
2,14,0.01,1.936228954946273e-15,1.1147258397938652e-16,4.405364961712621e-15,2.3694229867790377e-16
