depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.02,1.6975717322726402,0.0026226201225895305,1.9040945900217252,0.0019111080666710573
2,2,0.02,0.09173674831225856,0.0015866322717589896,0.07153749494731212,0.0012212403585035365
2,3,0.02,9.681144774731366e-16,3.248839625444312e-17,9.059419880941278e-16,1.230696119285481e-17
2,4,0.02,1.2523315717771765e-15,6.958468392000189e-17,1.2967404927621828e-15,6.260240392459372e-17
2,5,0.02,1.5720758028692217e-15,6.671396575872962e-17,2.3092638912203257e-15,6.153480596427405e-17
2,6,0.02,2.007283228522283e-15,6.055266705494699e-17,1.9184653865522706e-15,8.831906153727724e-17
2,7,0.02,1.865174681370263e-15,7.640399661428379e-17,2.2026824808563106e-15,1.2868476258827024e-16
2,8,0.02,1.5631940186722204e-15,8.163514517232825e-17,2.9132252166164106e-15,1.4870557788850895e-16
2,9,0.02,1.8829382497642656e-15,1.0247593068766006e-16,3.517186542012496e-15,1.1772301551915298e-16
2,10,0.02,1.5276668818842154e-15,9.413015291309372e-17,5.293543381412746e-15,2.218100018863533e-16
2,11,0.02,1.758593271006248e-15,1.0802236115744372e-16,4.831690603168682e-15,2.612633851249802e-16
2,12,0.02,1.5631940186722204e-15,8.903074960742905e-17,4.902744876744691e-15,2.4387251047713946e-16
2,13,0.02,1.8474111129762605e-15,1.2770016692521884e-16,4.263256414560601e-15,2.2469334198890885e-16
2,14,0.02,1.5631940186722204e-15,1.16645929604303e-16,5.044853423896711e-15,2.6756439387672133e-16
