depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
4,1,0.05,0.8467358364035046,0.023376704723115857,1.3366695507313813,0.03784652073666758
4,2,0.05,0.9025257921192597,0.02164134055504911,1.5052406510255318,0.03298706905389449
4,3,0.05,0.6771214514556471,0.021515862797929358,1.1439614214769622,0.03388639058250703
4,4,0.05,0.12931455161468697,0.005008310600417562,0.20855958946530875,0.007716081743698455
4,5,0.05,0.028057958549116222,0.001190833872834151,0.04823654215662069,0.00312303210192586
4,6,0.05,0.014711237955629812,0.0010871944071905325,0.016623607640505664,0.00235504960847983
4,7,0.05,0.0016313506110786945,9.338266145285331e-05,0.0011002454201115342,0.00011270715896504289
4,8,0.05,0.0006349325206703326,4.6746672568152554e-05,0.00019559293274877377,2.1523915141526466e-05
4,9,0.05,8.138825811464301e-05,6.1382664762203125e-06,1.842316473524619e-05,2.118226056329252e-06
4,10,0.05,4.087795274863026e-05,3.898356519062281e-06,5.204502337043948e-06,1.330409598000519e-06
4,11,0.05,4.711955182123973e-06,3.7602851580896954e-07,4.1751772940301633e-07,7.351150401987399e-08
4,12,0.05,2.146518326284763e-06,2.498446544156527e-07,7.947470550107027e-08,1.557563198500268e-08
