depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.01,1.8301553062528586,0.0017462500066197527,1.9534046381819439,0.0009458904160876458
2,2,0.01,0.06056862292931469,0.0006054209178979713,0.03730981766124923,0.00037055063292272696
2,3,0.01,1.0391687510491465e-15,5.4548907729611377e-17,8.171241461241152e-16,4.759840879477743e-17
2,4,0.01,1.234568003383174e-15,6.19054624210471e-17,1.4566126083082053e-15,7.8482010346102e-17
2,5,0.01,1.2789769243681803e-15,8.57816677612507e-17,2.113864638886298e-15,9.019275832703573e-17
2,6,0.01,1.5454304502782179e-15,7.868278327674041e-17,2.4336088699783433e-15,1.3007493492283692e-16
2,7,0.01,1.5631940186722204e-15,1.2322335291532215e-16,2.877698079828406e-15,1.4112816917617865e-16
2,8,0.01,1.7763568394002505e-15,3.76822190084106e-17,3.446132268436486e-15,1.839880408201687e-16
2,9,0.01,2.042810365310288e-15,1.4808893667368987e-16,4.334310688136611e-15,2.849267510749118e-16
2,10,0.01,1.7763568394002505e-15,1.0658141036401502e-16,4.7251091928046665e-15,2.824798369528625e-16
2,11,0.01,2.0872192862952944e-15,1.1665269227524262e-16,4.334310688136611e-15,2.3111760991825166e-16
2,12,0.01,1.6786572132332366e-15,1.0753196338172938e-16,4.6895820560166614e-15,3.087387907271538e-16
2,13,0.01,1.8829382497642656e-15,9.192539375345356e-17,4.547473508864641e-15,2.666192676669783e-16
2,14,0.01,1.909583602355269e-15,9.586568492335924e-17,4.263256414560601e-15,3.1776437161565095e-16
