depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.01,1.8310272888411803,0.0013636331134598578,1.9532131373287314,0.0007658258780228822
2,2,0.01,0.05995705544857488,0.0008474127591185333,0.036935504996516905,0.0005186628425863051
2,3,0.01,9.681144774731366e-16,3.7027560725412603e-17,7.549516567451064e-16,5.2168669937161415e-17
2,4,0.01,1.1901590823981679e-15,7.582359973814706e-17,1.3145040611561853e-15,6.759498770648678e-17
2,5,0.01,1.2612133559741778e-15,8.552378799614304e-17,2.220446049250313e-15,1.0731900677991187e-16
2,6,0.01,1.3944401189291967e-15,7.641432078115938e-17,2.255973186038318e-15,1.1010546939837506e-16
2,7,0.01,1.4921397450962103e-15,1.1426821825520073e-16,2.5934809855243656e-15,1.439616396890728e-16
2,8,0.01,1.874056465567264e-15,6.061777046806879e-17,3.4106051316484808e-15,1.6542069725492774e-16
2,9,0.01,1.7763568394002505e-15,8.236627820231226e-17,3.872457909892546e-15,1.8589894710815892e-16
2,10,0.01,1.7497114868092467e-15,1.008072724611527e-16,4.156675004196586e-15,2.8691325027196465e-16
2,11,0.01,1.909583602355269e-15,1.0223701381680906e-16,4.192202140984591e-15,2.1761640071977058e-16
2,12,0.01,1.803002191991254e-15,9.762692997774878e-17,4.121147867408581e-15,2.326417180675108e-16
2,13,0.01,2.0516921495072893e-15,1.0425413925660266e-16,5.044853423896711e-15,3.1919110832086806e-16
2,14,0.01,1.8562928971732616e-15,1.0180400077007607e-16,4.334310688136611e-15,2.7131197686055636e-16
