depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.1,0.9858155666733213,0.005615024929362897,1.4789516026318703,0.008349934448421543
2,2,0.1,0.15802624964833317,0.001566664999464978,0.2870414119408375,0.0026683004796642256
2,3,0.1,1.936228954946273e-15,7.820006225875579e-17,1.2612133559741778e-15,7.979777708021702e-17
2,4,0.1,2.4513724383723455e-15,9.250709756466006e-17,1.8118839761882555e-15,2.4613922385709623e-17
2,5,0.1,3.126388037344441e-15,1.381452967679563e-16,1.758593271006248e-15,4.693079636418995e-17
2,6,0.1,3.836930773104541e-15,1.4527080552014744e-16,1.900701818158268e-15,1.2563251566239533e-16
2,7,0.1,4.050093593832571e-15,1.7433655083302279e-16,1.936228954946273e-15,9.294947355407946e-17
2,8,0.1,4.7251091928046665e-15,1.7841556896044206e-16,3.0908609005564358e-15,1.1019141097727088e-16
2,9,0.1,5.115907697472721e-15,1.9869803870320713e-16,2.4513724383723455e-15,1.4112816917617865e-16
2,10,0.1,5.186961971048731e-15,1.6542069725492774e-16,3.517186542012496e-15,1.9125350311376747e-16
2,11,0.1,5.542233338928782e-15,2.2826012588281243e-16,3.481659405224491e-15,2.4074714625182615e-16
2,12,0.1,6.1106675275368615e-15,2.9365279374036134e-16,3.872457909892546e-15,1.717839012902769e-16
2,13,0.1,8.029132914089131e-15,2.6222781581347383e-16,3.3395508580724707e-15,2.2266191899678345e-16
2,14,0.1,8.029132914089131e-15,3.453266936112091e-16,4.547473508864641e-15,2.2559032496456474e-16
