depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.05,1.3817378833566112,0.003964182878578908,1.7602786304850997,0.0038583508407226477
2,2,0.05,0.14483733994056325,6.064704420326656e-17,0.1708249117556885,9.745013824608015e-17
2,3,0.05,1.5987211554602255e-15,5.02429586778808e-17,1.1901590823981679e-15,5.3938103586009503e-17
2,4,0.05,1.8474111129762605e-15,4.922784477141923e-17,1.5987211554602255e-15,5.02429586778808e-17
2,5,0.05,1.794120407794253e-15,7.738883635536795e-17,1.829647544582258e-15,6.83839706813677e-17
2,6,0.05,1.936228954946273e-15,7.405512145082522e-17,2.1316282072803005e-15,1.004859173557616e-16
2,7,0.05,2.5224267119483555e-15,1.23989198404325e-16,2.4513724383723455e-15,1.2193625523856973e-16
2,8,0.05,3.2152058793144534e-15,1.2782365613976781e-16,2.842170943040401e-15,1.507288760336424e-16
2,9,0.05,3.304023721284466e-15,1.0061144634581108e-16,3.4106051316484808e-15,1.1053450909133773e-16
2,10,0.05,3.268496584496461e-15,1.2670792060111331e-16,4.085620730620576e-15,1.758503553725828e-16
2,11,0.05,3.4106051316484808e-15,9.845568954283848e-17,4.014566457044566e-15,1.6519163548256685e-16
2,12,0.05,3.0553337637684308e-15,1.7433655083302279e-16,4.618527782440651e-15,2.51214793389404e-16
2,13,0.05,3.588240815588506e-15,1.1772301551915298e-16,3.9790393202565614e-15,1.632702903446565e-16
2,14,0.05,3.268496584496461e-15,1.7663812307455448e-16,4.618527782440651e-15,2.3024216127992714e-16
