depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.02,1.818272219809871,0.05068846675966123,2.184349665906106,0.0604779385653873
3,2,0.02,2.287305683788325,0.05880874488196809,2.686950516384661,0.07314716191694143
3,3,0.02,0.04403203414554942,0.0018597792219976895,0.047125515217224426,0.0024504461467823296
3,4,0.02,0.04611509185249384,0.002200750882940085,0.03612890820933083,0.0026181859028744058
3,5,0.02,0.0003541371451663444,1.8036592515414667e-05,1.68112793780395e-05,1.0037312432816676e-06
3,6,0.02,0.0003493038661651582,2.1145167799384883e-05,1.1783041537984929e-05,1.1427041672686078e-06
3,7,0.02,2.789292578349034e-06,1.3238041464521125e-07,5.4465761856192786e-09,3.3622200448153885e-10
3,8,0.02,2.566746815872989e-06,2.1762086756552968e-07,3.5971012835034344e-09,4.5985459701488776e-10
3,9,0.02,2.0950428005761525e-08,1.4503502729826458e-09,1.80076398237361e-12,1.4856796843339695e-13
3,10,0.02,1.778954365150298e-08,1.7210403788057199e-09,1.0333778277527017e-12,1.4010678351650737e-13
3,11,0.02,1.4266923642480833e-10,1.2075525935593594e-11,5.4356519285647665e-15,4.215920163821376e-16
3,12,0.02,1.1251547249457872e-10,1.5127747420665087e-11,9.592326932761353e-15,1.1512108063996357e-15
3,13,0.02,6.554756737386924e-13,8.488105870749837e-14,1.5560885913146194e-14,2.2489323015259382e-15
3,14,0.02,1.9202417433916707e-13,7.651387740741345e-14,1.5205614545266145e-14,2.5894189507373845e-15
