depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.02,1.6972595143514757,0.0021429080826926,1.90503574287147,0.0013472601222570414
2,2,0.02,0.09362639984896955,0.0009353297909815792,0.07299197104818037,0.0007199289397984196
2,3,0.02,1.0125233984581427e-15,4.1734935949729145e-17,9.14823772291129e-16,1.9499511694309876e-17
2,4,0.02,1.3589129821411916e-15,6.926652889783198e-17,1.3500311979441904e-15,6.759498770648678e-17
2,5,0.02,1.7141843500212416e-15,5.61873770761235e-17,2.113864638886298e-15,6.594089254459797e-17
2,6,0.02,2.069455717901292e-15,8.482917645141952e-17,1.936228954946273e-15,9.294947355407947e-17
2,7,0.02,2.0516921495072893e-15,1.0575665423141705e-16,2.1671553440683055e-15,1.2600869930401047e-16
2,8,0.02,1.829647544582258e-15,9.199402041008435e-17,2.806643806252396e-15,1.3378219693836067e-16
2,9,0.02,1.829647544582258e-15,8.485707008174036e-17,3.872457909892546e-15,1.717839012902769e-16
2,10,0.02,1.8474111129762605e-15,1.0610665784631178e-16,5.222489107836736e-15,2.2698476477903693e-16
2,11,0.02,1.8829382497642656e-15,1.3207305681420043e-16,4.618527782440651e-15,2.51214793389404e-16
2,12,0.02,1.5099033134902129e-15,9.483150488903745e-17,5.186961971048731e-15,2.504096156983749e-16
2,13,0.02,2.0605739337042904e-15,1.4308220788167792e-16,4.973799150320701e-15,2.842170943040401e-16
2,14,0.02,1.8474111129762605e-15,1.5039354997637647e-16,5.044853423896711e-15,3.346347011562505e-16
