depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.1,0.6948839153505101,0.022310847496546757,1.1994859903265664,0.038489545872210484
3,2,0.1,0.9886913085692864,0.016474001014012217,1.824602056278653,0.02746617761835752
3,3,0.1,0.03802763206133978,0.001348787372647705,0.14487329225006088,0.005370641977583437
3,4,0.1,0.05042375291074766,0.001963595368276122,0.1658518246997331,0.007695511336333396
3,5,0.1,0.0007060102907321664,3.0480195352182245e-05,0.0020785338632881433,8.460258103910275e-05
3,6,0.1,0.000845080784676604,3.6971467462894615e-05,0.002024597682936147,0.00011255454754145485
3,7,0.1,1.1856481976764145e-05,7.271177844487286e-07,2.5091134820129925e-05,1.476780021527984e-06
3,8,0.1,1.6366085834427225e-05,8.523970746729241e-07,2.8874992556140456e-05,1.6295578615399015e-06
3,9,0.1,1.8480525039166195e-07,1.3143710799368476e-08,2.991878351465971e-07,2.0598479642638892e-08
3,10,0.1,2.5234024235487597e-07,1.8590563013729796e-08,3.256192835365823e-07,2.6187701541740505e-08
3,11,0.1,3.083897226474619e-09,2.6135432485658603e-10,3.7133293417923598e-09,3.367372651802818e-10
3,12,0.1,3.7414429243654015e-09,3.6924241269720994e-10,3.753000292761044e-09,3.9675852938008645e-10
