depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
10,1,0.02,0.20591042590329395,0.010775226414468821,0.32526291393821155,0.016501709113935423
10,2,0.02,0.3298506555719099,0.00843098819250631,0.5428098568460076,0.01410261428221839
10,3,0.02,0.43490807596343556,0.009644005087646311,0.7894811593221853,0.01832181029600096
10,4,0.02,0.5254517073579639,0.008335747169335413,1.0835489420586248,0.018660526061967626
10,5,0.02,0.494718827739868,0.006138833579638674,1.1330945112342374,0.014330063465898303
10,6,0.02,0.40037408792804896,0.006656710511574929,0.9891955851467035,0.014812367125297156
10,7,0.02,0.2871235776071375,0.005999720764600418,0.6801540270810686,0.01532071609361546
10,8,0.02,0.17197986848541966,0.0055440053524866235,0.34548728864216044,0.014811478895973665
10,9,0.02,0.10194988668849111,0.00343813777438917,0.12947857166529533,0.008080261954774315
10,10,0.02,0.04803684106865262,0.0013742489358781575,0.03423726875883289,0.0016586924733524217
10,11,0.02,0.02638700616233198,0.0007150144299387371,0.011536917379187894,0.0008059186057191718
10,12,0.02,0.016073038254565245,0.0005189478916330046,0.002955155866036989,0.00017860590437191376
