depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.1,0.9921819105081059,0.004641695172998401,1.4921306406562842,0.007546761171420365
2,2,0.1,0.15486110837699263,0.002657588019919483,0.2816506309025118,0.004526330383791463
2,3,0.1,1.971756091734278e-15,7.656901623765685e-17,1.2434497875801752e-15,9.057678187205882e-17
2,4,0.1,2.415845301584341e-15,9.071602374038223e-17,1.829647544582258e-15,2.983010394030335e-17
2,5,0.1,2.9842794901924207e-15,1.2750233540917833e-16,1.6697754290362353e-15,4.792872787800222e-17
2,6,0.1,4.050093593832571e-15,1.6693974379891658e-16,1.8474111129762605e-15,1.439616396890728e-16
2,7,0.1,4.298783551348606e-15,1.746981702857546e-16,2.042810365310288e-15,1.0433733987432286e-16
2,8,0.1,4.7961634663806766e-15,1.896630097780749e-16,2.877698079828406e-15,1.2193625523856973e-16
2,9,0.1,4.7606363295926715e-15,1.7720884547628548e-16,2.4513724383723455e-15,1.4112816917617865e-16
2,10,0.1,5.009326287108706e-15,2.595670090614679e-16,3.3750779948604757e-15,1.4431191183625386e-16
2,11,0.1,5.542233338928782e-15,2.1691928285568093e-16,3.481659405224491e-15,2.1292584142104967e-16
2,12,0.1,6.359357485052897e-15,2.801467360841957e-16,3.907985046680551e-15,1.6663704229186141e-16
2,13,0.1,7.531752999057062e-15,2.7774860151470285e-16,3.9790393202565614e-15,2.278173318171838e-16
2,14,0.1,8.668621376273222e-15,2.8704519474905736e-16,3.907985046680551e-15,1.811535637441176e-16
