depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
4,1,0.02,1.4466541342325554,0.03793488834706283,1.8475042074069874,0.0494573608083182
4,2,0.02,1.5428587612922462,0.03590277300416877,2.0030656207113027,0.04754869349105632
4,3,0.02,1.0298348053096449,0.039697031978461805,1.3003883283261026,0.051984533933638534
4,4,0.02,0.11262767585076366,0.005000346453780222,0.09836366010722788,0.005294870038262054
4,5,0.02,0.02861873312919588,0.0011031121125386811,0.019561328291256518,0.001870412558008159
4,6,0.02,0.012259986021586755,0.00103813938362219,0.0050831887012682845,0.0015627247233350307
4,7,0.02,0.0011901718644819858,8.120438351653184e-05,0.0001245025721043902,2.2662257395352222e-05
4,8,0.02,0.0003303696235475506,2.6004214923409663e-05,7.279262995254498e-06,1.0698320023571239e-06
4,9,0.02,3.591999589040995e-05,2.8138582811701304e-06,4.511144824803637e-07,1.2145266848109267e-07
4,10,0.02,1.202809582704134e-05,1.2424361836015203e-06,4.0616956624717204e-08,8.650597504562356e-09
4,11,0.02,1.2593672518335097e-06,1.401219901034558e-07,1.7026919607587842e-09,3.4406283833226583e-10
4,12,0.02,3.7241057082582074e-07,4.7981271472700654e-08,1.1678842781748243e-10,3.4424176482810295e-11
