depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
4,1,0.1,0.38832553432982975,0.01193179178974916,0.7430121418449973,0.02288522699325405
4,2,0.1,0.3825419057932743,0.010569022654772614,0.7963398055628323,0.01947371394395975
4,3,0.1,0.3359350839909185,0.011265723501882952,0.7424229337576407,0.01772051462310547
4,4,0.1,0.07914288192995468,0.0034538860845065773,0.2725899175785323,0.010216646845665832
4,5,0.1,0.013554311087253766,0.0005318335871747039,0.08265377364771055,0.003386717274547573
4,6,0.1,0.008936059735393015,0.0005477473979497844,0.04322082432231131,0.0030023290499505612
4,7,0.1,0.001051924934611641,7.0567093198092e-05,0.007934444122431295,0.0005263051571918939
4,8,0.1,0.0004402841777777411,3.2376917243792553e-05,0.0027155045811694477,0.0002071968296651246
4,9,0.1,5.5343603893476256e-05,3.6996661482047037e-06,0.0005310128605713871,3.620489620533624e-05
4,10,0.1,2.65447626927795e-05,2.644239011103682e-06,0.00019912988506014527,2.0689560226817242e-05
4,11,0.1,3.135972592005487e-06,2.880931229713577e-07,3.738560027741755e-05,3.4723417231737633e-06
4,12,0.1,1.4107998523371634e-06,1.3267943012737035e-07,1.3352387004204047e-05,1.2215792673962509e-06
