depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.05,1.3734662792344758,0.004089843683866318,1.7563266944921556,0.0033377742447705905
2,2,0.05,0.14483733994056325,6.129396431228012e-17,0.1708249117556887,9.974722135027126e-17
2,3,0.05,1.5898393712632242e-15,5.768375246308296e-17,1.1013412404281553e-15,4.2111273014916495e-17
2,4,0.05,1.8118839761882555e-15,4.999111268755843e-17,1.580957587066223e-15,5.203239977858519e-17
2,5,0.05,1.8118839761882555e-15,5.594819096196922e-17,1.9184653865522706e-15,6.815286501638296e-17
2,6,0.05,1.8118839761882555e-15,7.519677498818823e-17,1.9184653865522706e-15,8.46709389734669e-17
2,7,0.05,2.575717417130363e-15,1.211313866721207e-16,2.6290081223123707e-15,1.442244235518646e-16
2,8,0.05,3.4283687000424833e-15,1.256325156623953e-16,2.5934809855243656e-15,1.3490959493401196e-16
2,9,0.05,3.2152058793144534e-15,1.201899367518228e-16,3.446132268436486e-15,1.367679413627354e-16
2,10,0.05,3.517186542012496e-15,1.1772301551915298e-16,3.872457909892546e-15,1.9256887970964914e-16
2,11,0.05,3.3750779948604757e-15,1.1512108063996357e-16,3.659295089164516e-15,1.4570458016585428e-16
2,12,0.05,3.0198066269804257e-15,1.4431191183625386e-16,4.334310688136611e-15,2.3111760991825166e-16
2,13,0.05,3.659295089164516e-15,1.6971414016348072e-16,3.765876499528531e-15,1.8555915712000504e-16
2,14,0.05,3.304023721284466e-15,1.6671276919524399e-16,4.334310688136611e-15,2.0812959911434077e-16
