depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.1,0.9732671218126447,0.005577074885997921,1.4629592882371625,0.004563765870694673
2,2,0.1,0.15644367901266276,0.0021928741980381905,0.2843460214216746,0.0037348426603433836
2,3,0.1,2.042810365310288e-15,6.76416532196092e-17,1.1368683772161603e-15,1.0061144634581108e-16
2,4,0.1,2.504663143554353e-15,9.294947355407946e-17,1.7763568394002505e-15,0.0
2,5,0.1,2.7355895326763858e-15,1.2520480784918745e-16,1.6697754290362353e-15,7.79980467772395e-17
2,6,0.1,3.836930773104541e-15,1.4527080552014744e-16,1.829647544582258e-15,1.1892307727603712e-16
2,7,0.1,4.583000645652646e-15,1.8177955219962928e-16,2.184918912462308e-15,1.236068687910205e-16
2,8,0.1,5.009326287108706e-15,2.1721002053187663e-16,2.771116669464391e-15,1.24699744040301e-16
2,9,0.1,5.151434834260726e-15,2.0253584144909419e-16,2.771116669464391e-15,1.601481993359449e-16
2,10,0.1,5.080380560684716e-15,2.302969743175517e-16,3.730349362740526e-15,1.5280799322856758e-16
2,11,0.1,5.4356519285647665e-15,2.3247889869513313e-16,3.161915174132446e-15,2.372084961539201e-16
2,12,0.1,6.359357485052897e-15,2.3614190578603977e-16,3.943512183468556e-15,1.2600869930401047e-16
2,13,0.1,7.958078640513123e-15,3.8342982302401775e-16,3.161915174132446e-15,2.855020483546076e-16
2,14,0.1,8.029132914089131e-15,4.119922611586226e-16,4.334310688136611e-15,2.0812959911434075e-16
