depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.02,1.6977398019515695,0.002088877326109962,1.9047309592457424,0.0013985173395201728
2,2,0.02,0.09268157408061409,0.001309188988073666,0.07226473299774623,0.0010076906020394147
2,3,0.02,1.092459456231154e-15,5.78476270900331e-17,9.769962616701378e-16,2.8086667748613606e-17
2,4,0.02,1.2612133559741778e-15,6.448933781893852e-17,1.403321903126198e-15,6.199459920216252e-17
2,5,0.02,1.723066134218243e-15,5.1237965343830034e-17,2.2737367544323206e-15,7.176129868726434e-17
2,6,0.02,1.900701818158268e-15,7.109866862787407e-17,1.9184653865522706e-15,7.685694801574505e-17
2,7,0.02,1.7674750552032492e-15,8.925198833035471e-17,2.1316282072803005e-15,1.004859173557616e-16
2,8,0.02,1.723066134218243e-15,7.285229008292715e-17,2.7355895326763858e-15,1.5247723960864997e-16
2,9,0.02,1.5987211554602255e-15,6.64651868968836e-17,3.907985046680551e-15,1.507288760336424e-16
2,10,0.02,1.7053025658242404e-15,1.1189638192393843e-16,5.3645976549887564e-15,2.10121315300018e-16
2,11,0.02,1.4566126083082053e-15,8.614872834998366e-17,4.831690603168682e-15,2.4116620165382783e-16
2,12,0.02,1.6342482922482305e-15,9.845568954283849e-17,4.831690603168682e-15,2.612633851249802e-16
2,13,0.02,1.7763568394002505e-15,1.25607396694702e-16,4.831690603168682e-15,2.612633851249802e-16
2,14,0.02,1.723066134218243e-15,1.2411637989063296e-16,4.902744876744691e-15,3.1601183476847563e-16
