depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.02,1.6980348711652902,0.002634419302423584,1.9045369525275362,0.0019301201469256219
2,2,0.02,0.09268157408061406,0.0013091889880736652,0.07226473299774622,0.001007690602039427
2,3,0.02,1.0302869668521452e-15,4.2484276516679374e-17,8.970602038971265e-16,1.9820512879339523e-17
2,4,0.02,1.270095140171179e-15,6.02522853162193e-17,1.4210854715202005e-15,7.105427357601002e-17
2,5,0.02,1.6964207816272391e-15,5.573629198969326e-17,2.2737367544323206e-15,6.7220497358365e-17
2,6,0.02,1.936228954946273e-15,7.405512145082522e-17,1.794120407794253e-15,6.875212392416908e-17
2,7,0.02,1.758593271006248e-15,8.136412426011067e-17,2.415845301584341e-15,1.306316925624901e-16
2,8,0.02,1.6697754290362353e-15,8.194378576341987e-17,2.7000623958883807e-15,1.442244235518646e-16
2,9,0.02,1.6342482922482305e-15,8.831906153727724e-17,3.730349362740526e-15,1.5280799322856758e-16
2,10,0.02,1.758593271006248e-15,1.1913515604865108e-16,5.542233338928782e-15,2.1691928285568093e-16
2,11,0.02,1.6697754290362353e-15,1.0247593068766006e-16,4.6895820560166614e-15,2.3437142008433854e-16
2,12,0.02,1.7408297026122454e-15,9.716525775031458e-17,4.902744876744691e-15,2.4387251047713946e-16
2,13,0.02,1.9184653865522706e-15,1.1879033577102751e-16,4.831690603168682e-15,2.974111557770179e-16
2,14,0.02,1.6697754290362353e-15,1.1686214096612367e-16,4.973799150320701e-15,2.842170943040401e-16
