depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
1,1,0.02,9.481304630298836e-16,3.770968561621837e-17,8.526512829121202e-16,1.703821625409574e-17
1,2,0.02,1.6586731987899838e-15,6.220499455608219e-17,8.881784197001252e-16,4.864753555590494e-17
1,3,0.02,1.8607337892717625e-15,7.682614979851334e-17,9.769962616701378e-16,6.2803698347351e-17
1,4,0.02,2.3092638912203257e-15,9.949977065563366e-17,7.283063041541026e-16,7.405512145082522e-17
1,5,0.02,2.611244553918368e-15,1.1623944934756654e-16,1.9539925233402755e-16,5.20323997785852e-17
1,6,0.02,2.597921877622866e-15,1.0324477217660428e-16,0.0,0.0
1,7,0.02,2.8599345114344034e-15,1.1810435439101273e-16,0.0,0.0
1,8,0.02,2.6689761511988762e-15,1.248972776736663e-16,1.7763568394002505e-15,0.0
1,9,0.02,2.7533531010703883e-15,1.3873790429220374e-16,1.7408297026122454e-15,3.5170071074516554e-17
1,10,0.02,2.7977620220553944e-15,1.4280075069817788e-16,3.481659405224491e-15,2.750084956966763e-16
1,11,0.02,2.3003821070233242e-15,1.321506818740742e-16,3.9790393202565614e-15,3.428322680126376e-16
1,12,0.02,2.7089441800853818e-15,1.599954261046916e-16,5.4711790653527716e-15,3.5112603599730603e-16
1,13,0.02,2.4868995751603505e-15,1.603647888727603e-16,4.618527782440651e-15,2.886238236725077e-16
1,14,0.02,2.851052727237402e-15,1.5642534180287204e-16,5.258016244624741e-15,3.7919289934866164e-16
