depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
1,1,0.02,9.658940314238861e-16,2.9996574304705475e-17,8.08242361927114e-16,2.4128392985300675e-17
1,2,0.02,1.6942003355779889e-15,6.143938508070938e-17,9.059419880941278e-16,4.5218662810092716e-17
1,3,0.02,1.6853185513809876e-15,8.318171438066571e-17,9.414691248821328e-16,5.976589477988882e-17
1,4,0.02,2.3847590568948363e-15,1.0258556870291701e-16,6.394884621840901e-16,8.346987189945829e-17
1,5,0.02,2.3936408410918374e-15,1.1186994158789367e-16,2.1316282072803005e-16,5.36448001417309e-17
1,6,0.02,2.637889906509372e-15,1.2139810307965665e-16,0.0,0.0
1,7,0.02,2.771116669464391e-15,1.3026885964463806e-16,0.0,0.0
1,8,0.02,2.633449014410871e-15,1.375974424026729e-16,1.7763568394002505e-15,0.0
1,9,0.02,2.7267077484793843e-15,1.409995479899845e-16,1.7763568394002505e-15,0.0
1,10,0.02,2.7888802378583933e-15,1.666559772436062e-16,3.161915174132446e-15,2.7651891403891745e-16
1,11,0.02,2.6290081223123707e-15,1.5780608687885554e-16,3.623767952376511e-15,3.4061613445734575e-16
1,12,0.02,2.930988785010413e-15,1.7268162095994537e-16,5.115907697472721e-15,3.7812625054272277e-16
1,13,0.02,2.611244553918368e-15,1.6599196877427382e-16,4.121147867408581e-15,3.938227581713538e-16
1,14,0.02,2.877698079828406e-15,1.7862767393206316e-16,5.755396159656812e-15,4.3673820075097493e-16
