depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
4,1,0.05,0.9047144269308641,0.027222516294168282,1.440632102511125,0.043418293636896144
4,2,0.05,0.9462251703645937,0.02355883851800429,1.5667954638904866,0.03563731725839783
4,3,0.05,0.6733370119438701,0.023147776189606683,1.1156896720023821,0.03296179414960785
4,4,0.05,0.12588194088755122,0.004152472193010046,0.2143142774975894,0.007125674134988306
4,5,0.05,0.026239740428756448,0.0011595495053286808,0.046194736307461584,0.0034933245124896123
4,6,0.05,0.013834967080640297,0.0009417060520219418,0.011473346686837632,0.00158576552644648
4,7,0.05,0.0016847955858157705,9.864254873309841e-05,0.0011386710551305867,0.00012223370110836412
4,8,0.05,0.0006258736975304658,5.031801697623234e-05,0.00017335387429429972,2.0118388498572247e-05
4,9,0.05,8.62671076456678e-05,7.06043036318144e-06,1.9109173389431078e-05,2.675514420789769e-06
4,10,0.05,3.329733030728477e-05,3.270177839393346e-06,4.34743709597285e-06,1.1612026342563505e-06
4,11,0.05,4.71178423222085e-06,4.926988745209449e-07,5.152553072562683e-07,1.047298977272683e-07
4,12,0.05,1.590387688210626e-06,1.8336768457073667e-07,6.774799071962434e-08,1.2921736733582838e-08
