depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
4,1,0.01,1.698003436362974,0.04178042766662213,1.9647629650210268,0.05017579754979468
4,2,0.01,1.8124858835666648,0.04854547183950886,2.111189965988195,0.05866910312919619
4,3,0.01,1.1851486780860534,0.049186283165728324,1.3398614526853359,0.05937003398440452
4,4,0.01,0.07506209482427696,0.003542627077576884,0.046994375207275424,0.0026790222401892813
4,5,0.01,0.017169420931974332,0.0006528014307630327,0.00860479697202459,0.0007673104377005766
4,6,0.01,0.007195785998025066,0.0006675780286433559,0.001760011690400063,0.0006092656761881489
4,7,0.01,0.0005273995042531609,7.195655455344166e-05,2.1812856489287212e-05,5.756728100110188e-06
4,8,0.01,0.00011295608669001922,1.0367886116737221e-05,7.79823214429598e-07,1.6331538594371096e-07
4,9,0.01,1.1674845956299862e-05,1.8047137420183664e-06,5.6461866222434766e-08,2.6841692065974428e-08
4,10,0.01,3.0771448720301466e-06,6.661504270406735e-07,1.0310282974046459e-08,8.822530112078493e-09
4,11,0.01,3.0376016505684335e-07,6.189168375431664e-08,1.6215722098422701e-10,9.010613674875662e-11
4,12,0.01,6.281929662677044e-08,1.2555591125812337e-08,6.4335381466662515e-12,3.4565713481798776e-12
