depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.01,2.0389552583699033,0.06343747646648237,2.272988647714431,0.07087231971805898
3,2,0.01,2.3364298041876808,0.072829951674147,2.546336293401851,0.08219737276907639
3,3,0.01,0.02943595237309477,0.0011245713559090167,0.024366813290276106,0.001206526180936517
3,4,0.01,0.02712504835088355,0.0014387582788666158,0.015036526753761291,0.0012213329432248256
3,5,0.01,0.0001483389472608465,6.4801802212251265e-06,2.177838089494344e-06,1.0907253662673544e-07
3,6,0.01,0.00012157532585975517,7.061674177282503e-06,1.170636064173891e-06,1.1921341249881472e-07
3,7,0.01,5.872309264454145e-07,2.9228813322812412e-08,1.4990346741683424e-10,8.933275348412326e-12
3,8,0.01,5.19863077235172e-07,4.560506566821166e-08,9.38269550943005e-11,1.3100994210499852e-11
3,9,0.01,2.1671637817632927e-09,1.6613748297997148e-10,1.0658141036401503e-14,8.240457919401366e-16
3,10,0.01,1.9175753784850257e-09,1.7551035251650002e-10,6.7146288529329464e-15,5.371298922464381e-16
3,11,0.01,9.452758575889675e-12,8.301878363282745e-13,5.044853423896711e-15,5.419722647708591e-16
3,12,0.01,7.707168236947837e-12,8.708826307791902e-13,1.3642420526593923e-14,1.8236463788569274e-15
