depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.05,1.2873627250000828,0.04148072661108118,1.8413314744043092,0.05451184657313579
3,2,0.05,1.6216159550005178,0.03911480155290731,2.32198275154317,0.0532269620879584
3,3,0.05,0.05022251392906888,0.001827791935298108,0.1050846148091332,0.004292135142062885
3,4,0.05,0.062288783707195955,0.0023045274659291093,0.09011243087934118,0.005157497590647737
3,5,0.05,0.000836785480107718,4.0805696230260124e-05,0.0002922944670814864,1.5756596943300088e-05
3,6,0.05,0.0008737867511575637,5.204310354671517e-05,0.00022810043207927678,2.0096981443325165e-05
3,7,0.05,1.0895480172088412e-05,5.924643207132751e-07,6.74866766914306e-07,4.3375979972574785e-08
3,8,0.05,1.1563014956657014e-05,7.76039382194905e-07,5.271161172970551e-07,5.262372475643079e-08
3,9,0.05,1.4447404240058858e-07,1.1260948215346876e-08,1.5449701251668557e-09,1.4208635947219866e-10
3,10,0.05,1.3863077846565375e-07,1.2736100256195201e-08,1.163696730088759e-09,1.3965829872453634e-10
3,11,0.05,1.5166635947139183e-09,1.5452574879530832e-10,3.3169555990752996e-12,3.8117391733271566e-13
3,12,0.05,1.768299107141047e-09,2.1329408074878907e-10,2.657749575973867e-12,4.2909670720858674e-13
