depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
7,1,0.1,0.05157868270721275,0.0019978107292000016,0.09974997785840248,0.0038187982316118954
7,2,0.1,0.08919184119168236,0.002269208105638116,0.188270092982433,0.005219554824694858
7,3,0.1,0.05297742511166291,0.0015592977502448526,0.12105320949099035,0.003345254058894358
7,4,0.1,0.08171095298366111,0.0016009156995378604,0.2221655484683634,0.0039378971451063905
7,5,0.1,0.028679413712620033,0.0010286124646584302,0.09578475789232627,0.0026507744849336035
7,6,0.1,0.044124889843960485,0.0012317461280419422,0.17605662898519586,0.0031975490602302497
7,7,0.1,0.0038741507734152414,0.000141358442914068,0.04196675360448985,0.0011598996106550637
7,8,0.1,0.006394501264932728,0.00023709231578913955,0.0850855204793952,0.0016329258330764077
7,9,0.1,0.0006862130835443913,4.3962989971090425e-05,0.020074587779062226,0.0006251137599496176
7,10,0.1,0.0010977053880370847,4.806903342788997e-05,0.03933208244548785,0.0010343406210615498
7,11,0.1,9.975239156782222e-05,6.010897197465274e-06,0.008531605194978802,0.0002997879171071138
7,12,0.1,0.00016344196660311283,6.611737335503923e-06,0.017439097749541402,0.0005087645611437057
