depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.1,0.9827098508972111,0.005295529463529267,1.4856943043478303,0.007214804093665436
2,2,0.1,0.15640919097679376,0.0022169023456204318,0.28339805575491467,0.004442474552821742
2,3,0.1,1.9895196601282807e-15,6.907264838397816e-17,1.1812772982011666e-15,7.281979816571619e-17
2,4,0.1,2.4336088699783433e-15,8.633167340280227e-17,1.865174681370263e-15,4.52883909360294e-17
2,5,0.1,2.7000623958883807e-15,1.3283538959171833e-16,1.6697754290362353e-15,4.792872787800222e-17
2,6,0.1,3.872457909892546e-15,1.5640012451751158e-16,1.9539925233402757e-15,1.3987047740492304e-16
2,7,0.1,4.263256414560601e-15,1.8799193747047061e-16,2.0250467969162854e-15,8.716827541651138e-17
2,8,0.1,4.7251091928046665e-15,2.1084091095187019e-16,2.806643806252396e-15,1.2398919840432504e-16
2,9,0.1,4.902744876744691e-15,1.9818920806331666e-16,2.9487523534044156e-15,1.8535498413634715e-16
2,10,0.1,4.583000645652646e-15,2.1369506330618387e-16,3.659295089164516e-15,1.5412390981938883e-16
2,11,0.1,5.044853423896711e-15,2.579573512757541e-16,3.161915174132446e-15,1.531380324753137e-16
2,12,0.1,5.826450433232821e-15,2.5141568489962843e-16,3.9790393202565614e-15,1.8501419512932012e-16
2,13,0.1,7.531752999057062e-15,3.711183142400101e-16,3.907985046680551e-15,3.1376717637697903e-16
2,14,0.1,8.739675649849232e-15,4.2880532957993326e-16,4.405364961712621e-15,2.3694229867790377e-16
