depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.02,1.7934209786237547,0.05095372189932019,2.146609728569686,0.06054910251306872
3,2,0.02,2.2316204878022603,0.06192828491461796,2.61897659037709,0.07644499816892625
3,3,0.02,0.04507708588712274,0.0018875199666333652,0.05110021774522064,0.0022179900707934037
3,4,0.02,0.04153782249994306,0.002007615575922858,0.029346498852085148,0.002267706221866188
3,5,0.02,0.00033559596830741613,1.795884112580334e-05,1.7261491612643453e-05,1.0165235702454004e-06
3,6,0.02,0.0003573894324125604,2.2281203387492824e-05,1.1492768436713874e-05,1.1885057853780192e-06
3,7,0.02,2.7599690073820684e-06,1.7424255978464722e-07,5.728638434732148e-09,4.449747502369967e-10
3,8,0.02,2.5743518892085147e-06,1.9261107247621442e-07,3.725539166055114e-09,4.228287409233439e-10
3,9,0.02,1.9954767846996903e-08,1.410831932348937e-09,1.8489387798581445e-12,1.5696436654338698e-13
3,10,0.02,1.6638157287474085e-08,1.50284555634834e-09,1.0131628869203269e-12,1.4200135474825178e-13
3,11,0.02,1.4092901068352148e-10,1.4584120238317235e-11,4.938272013532696e-15,3.6331600232968196e-16
3,12,0.02,9.928847077844694e-11,1.3217838467416236e-11,9.805489753489382e-15,9.771448184023418e-16
3,13,0.02,6.305356237135129e-13,8.87752412534626e-14,1.5347723092418165e-14,2.0382547227480923e-15
3,14,0.02,1.3603340676127118e-13,4.218389624908171e-14,1.7550405573274476e-14,2.414611986144131e-15
