depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
1,1,0.05,9.547918011776346e-16,2.6829751694977968e-17,4.440892098500626e-16,0.0
1,2,0.05,1.3677947663381929e-15,5.734084279953668e-17,0.0,0.0
1,3,0.05,1.7674750552032492e-15,7.893303129511466e-17,4.3520742565306136e-16,8.792517768629138e-18
1,4,0.05,1.971756091734278e-15,7.656901623765685e-17,8.881784197001252e-16,0.0
1,5,0.05,2.113864638886298e-15,9.019275832703573e-17,8.881784197001252e-16,0.0
1,6,0.05,2.4513724383723455e-15,1.0601740506911577e-16,1.616484723854228e-15,1.1699707016585925e-16
1,7,0.05,2.3803181647963358e-15,1.2097498714056644e-16,2.2382096176443156e-15,1.491293620987858e-16
1,8,0.05,2.5224267119483555e-15,1.3437056373588124e-16,3.232969447708456e-15,1.717839012902769e-16
1,9,0.05,2.575717417130363e-15,1.2370893888999142e-16,4.192202140984591e-15,2.1173696645961597e-16
1,10,0.05,2.7533531010703883e-15,1.358651728080882e-16,5.755396159656812e-15,2.637635701783919e-16
1,11,0.05,2.5934809855243656e-15,1.3722859588816025e-16,4.547473508864641e-15,2.849267510749118e-16
1,12,0.05,2.7355895326763858e-15,1.3722859588816022e-16,5.186961971048731e-15,3.36440297182654e-16
1,13,0.05,2.504663143554353e-15,1.3916936784000382e-16,3.4106051316484808e-15,3.617493024807418e-16
1,14,0.05,2.877698079828406e-15,1.4334660393325305e-16,4.6895820560166614e-15,3.246799354541242e-16
