depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.01,1.9320046112712743,0.053266297935282876,2.1448668210635646,0.058311515770789295
3,2,0.01,2.621378556374131,0.08783354168004026,2.8794464554110606,0.10045780673825114
3,3,0.01,0.029838097654236496,0.0012609781969286655,0.02438789560598339,0.0013186637579153293
3,4,0.01,0.0339227662208099,0.0018100877374263153,0.021244445412553093,0.0015917775082993765
3,5,0.01,0.00014341573618688484,6.585877832415094e-06,2.219017779712118e-06,1.0747531497408239e-07
3,6,0.01,0.00013877716042379974,8.023199273811295e-06,1.3976120622416489e-06,1.1894290040380954e-07
3,7,0.01,6.544384950935011e-07,3.7082791436886516e-08,1.6204541708475518e-10,9.866577492139211e-12
3,8,0.01,5.391993637005044e-07,4.484869293868141e-08,9.471854411913228e-11,1.1118930797237964e-11
3,9,0.01,2.601327766527106e-09,2.2183077206795687e-10,1.2967404927621828e-14,1.0373072229197387e-15
3,10,0.01,1.7203355362482854e-09,1.6584250509418897e-10,7.140954494389006e-15,5.515065924395238e-16
3,11,0.01,1.0164260544343052e-11,9.758678357402067e-13,4.618527782440651e-15,2.3024216127992714e-16
3,12,0.01,6.153619835913559e-12,8.398475434374671e-13,1.1581846592889632e-14,1.7514842404870512e-15
3,13,0.01,3.4923175462608924e-14,4.113134219551602e-15,1.6271428648906295e-14,2.276155753854746e-15
3,14,0.01,2.177813485104707e-14,2.32427858490485e-15,1.7408297026122456e-14,2.367824365443259e-15
