depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.02,1.722994288630529,0.05041367133057709,2.0719944608815952,0.061879056840189926
3,2,0.02,2.2116741968154323,0.06282589323133889,2.602390778742436,0.07870843077419148
3,3,0.02,0.043183528827711454,0.0017349087485348468,0.04991858072162429,0.0022148474215289327
3,4,0.02,0.04771550446632044,0.002199748599565924,0.038455472469486246,0.0026457292966920168
3,5,0.02,0.00036733566353538196,1.8030000059178457e-05,1.7863176349077747e-05,9.303842362803448e-07
3,6,0.02,0.00035072184924034744,2.0396646195705315e-05,1.0784469967344279e-05,1.0351413191839484e-06
3,7,0.02,2.7948934996402387e-06,1.8762176741577611e-07,5.56585495914419e-09,4.435042414672619e-10
3,8,0.02,2.487355875686603e-06,1.9515725787329302e-07,3.486193733692744e-09,4.2593853303763897e-10
3,9,0.02,2.1797771996290295e-08,1.6896254792887012e-09,1.921058867537795e-12,1.713181986267812e-13
3,10,0.02,1.6815503229850037e-08,1.4479985417603693e-09,1.0222578339380562e-12,1.2197689981767113e-13
3,11,0.02,1.5601253622321565e-10,1.225268464025084e-11,4.6895820560166614e-15,2.396963025352221e-16
3,12,0.02,1.4058572972430738e-10,1.4146628483085184e-11,1.1155520951433573e-14,1.129114784702168e-15
