depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.01,1.8299404819559728,0.0013907135564559772,1.953016439706916,0.0007503758521240139
2,2,0.01,0.05995705544857489,0.0008474127591185464,0.036935504996516835,0.0005186628425863288
2,3,0.01,9.769962616701378e-16,3.76822190084106e-17,6.927791673660977e-16,5.352702875896171e-17
2,4,0.01,1.1901590823981679e-15,7.154110394083896e-17,1.4566126083082053e-15,7.8482010346102e-17
2,5,0.01,1.2256862191861727e-15,9.612043966789003e-17,2.1316282072803005e-15,1.0357851278622299e-16
2,6,0.01,1.3855583347321954e-15,8.007409966797244e-17,2.3092638912203257e-15,1.1234667099445443e-16
2,7,0.01,1.5099033134902129e-15,9.729507111180988e-17,2.806643806252396e-15,1.4290567208603568e-16
2,8,0.01,1.8562928971732616e-15,6.241310078806658e-17,3.446132268436486e-15,1.367679413627354e-16
2,9,0.01,2.078337502098293e-15,1.2011114950195867e-16,4.085620730620576e-15,2.369955620929135e-16
2,10,0.01,1.8118839761882555e-15,8.50427938103296e-17,4.085620730620576e-15,2.763362727283444e-16
2,11,0.01,1.9539925233402757e-15,1.0950198975068616e-16,4.050093593832571e-15,2.2491792309643317e-16
2,12,0.01,1.6875389974302379e-15,8.881784197001253e-17,4.7606363295926715e-15,2.58348492290819e-16
2,13,0.01,1.9895196601282807e-15,9.667690523107652e-17,5.044853423896711e-15,3.029612913298911e-16
2,14,0.01,2.078337502098293e-15,1.1678110861548134e-16,4.7606363295926715e-15,3.707099682726943e-16
