depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.02,1.6977480006464447,0.046234715915839796,2.0357805227404033,0.0560644353393239
3,2,0.02,2.3109338880885026,0.06274893166772212,2.7288369249533804,0.07797188277562007
3,3,0.02,0.04168025348963853,0.0015360529086865062,0.05052014080123396,0.0023655010451598115
3,4,0.02,0.045983684855592497,0.0023303920524488965,0.03495602258896192,0.0028426843559485595
3,5,0.02,0.0003366963358385888,1.774449363572054e-05,1.642142331043317e-05,1.066970220579826e-06
3,6,0.02,0.0003492315505964072,2.0668722394883434e-05,1.1282470185314253e-05,1.0305767365012822e-06
3,7,0.02,2.6305444548846422e-06,1.5731789804190402e-07,5.269146647890466e-09,4.0028369642790327e-10
3,8,0.02,2.5271142395233427e-06,1.7634618733415302e-07,3.475950123288385e-09,3.703559877027539e-10
3,9,0.02,1.8467073950034773e-08,1.4310734261942047e-09,1.6462209373457881e-12,1.5293425801418681e-13
3,10,0.02,1.759957040547988e-08,1.8826401074697934e-09,1.0831513463926967e-12,1.7108773248197398e-13
3,11,0.02,1.199309984656338e-10,1.352183291599883e-11,4.902744876744691e-15,3.3538821415976225e-16
3,12,0.02,8.822148345188907e-11,1.2202288143548653e-11,1.1759482276829658e-14,1.4810086853897756e-15
3,13,0.02,5.60547164241143e-13,1.0314696063625923e-13,1.4139800441625994e-14,1.8542034395177325e-15
3,14,0.02,1.4582113294636657e-13,6.47903051458169e-14,1.4637180356658064e-14,2.151994544440861e-15
