depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.1,0.6764381412057391,0.027026833791211496,1.167932569016454,0.046460743648642895
3,2,0.1,0.9890711542970346,0.018325145756405436,1.8089126696912083,0.027765738631359674
3,3,0.1,0.03659680142983666,0.001715873326743038,0.140662740521185,0.006373453849223711
3,4,0.1,0.04778553085547802,0.0020551508632724947,0.15565468047873693,0.00720876327558568
3,5,0.1,0.0007037158708667591,3.2288259336000963e-05,0.0021460925587663483,9.286954191217389e-05
3,6,0.1,0.0008887326489459468,3.871274383478037e-05,0.0022469739980596516,0.0001052816523389554
3,7,0.1,1.188078698366013e-05,6.610153323672654e-07,2.6496926452139748e-05,1.479447362552818e-06
3,8,0.1,1.5153683054585087e-05,8.116519053746254e-07,2.613471756106378e-05,1.6651729254601402e-06
3,9,0.1,1.815113788694589e-07,1.4449648955983332e-08,3.012454560291644e-07,2.459956239121816e-08
3,10,0.1,2.21719952619992e-07,1.7792981662209484e-08,3.0155460468250794e-07,2.76134661845166e-08
3,11,0.1,3.344846462027817e-09,3.1677057794497185e-10,4.060985112630533e-09,3.9840765966037147e-10
3,12,0.1,3.6428314587055866e-09,3.5946339095737023e-10,3.6386744284300223e-09,4.0631716148900313e-10
3,13,0.1,2.985217406603624e-11,4.5950516830297876e-12,2.8098590121317103e-11,4.7045885971614124e-12
3,14,0.1,3.873310561175458e-12,2.346298959819752e-12,3.0815527907179785e-12,2.0578883347840543e-12
