depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.1,0.9810683358461025,0.005369701491483647,1.486432637351656,0.007536361368319666
2,2,0.1,0.15324404970545266,0.0030525828584183523,0.27800727471658926,0.005684874495378823
2,3,0.1,1.9895196601282807e-15,6.907264838397816e-17,1.1457501614131616e-15,8.710490334312811e-17
2,4,0.1,2.3270274596143282e-15,7.490246162798547e-17,1.829647544582258e-15,2.983010394030335e-17
2,5,0.1,2.895461648222408e-15,1.3007493492283692e-16,1.616484723854228e-15,7.82000622587558e-17
2,6,0.1,3.623767952376511e-15,1.503935499763765e-16,1.8829382497642656e-15,1.24699744040301e-16
2,7,0.1,4.227729277772596e-15,1.4112816917617865e-16,2.220446049250313e-15,1.0731900677991187e-16
2,8,0.1,5.009326287108706e-15,1.7898062364182007e-16,2.5934809855243656e-15,1.2520480784918745e-16
2,9,0.1,4.6540549192286564e-15,2.0027980254803032e-16,2.7000623958883807e-15,1.6844509205966598e-16
2,10,0.1,5.151434834260726e-15,2.086746797486457e-16,3.588240815588506e-15,1.6272824852022134e-16
2,11,0.1,5.293543381412746e-15,2.3827031209730215e-16,3.588240815588506e-15,2.0402600875060598e-16
2,12,0.1,6.1106675275368615e-15,2.7592488775877084e-16,3.943512183468556e-15,1.61169512895949e-16
2,13,0.1,7.318590178329032e-15,3.0824781963877766e-16,3.446132268436486e-15,2.0353049858673704e-16
2,14,0.1,8.171241461241152e-15,3.0561598645713506e-16,4.121147867408581e-15,1.8419372902394175e-16
