depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.01,1.828615268020983,0.001351345015926725,1.9529781350575726,0.000652251424507466
2,2,0.01,0.05995705544857498,0.0008474127591185457,0.03693550499651687,0.0005186628425863298
2,3,0.01,9.681144774731366e-16,2.996203781690277e-17,6.306066779870889e-16,4.87932599029519e-17
2,4,0.01,1.0835776720341528e-15,5.049354855498185e-17,1.5454304502782179e-15,9.335596007155481e-17
2,5,0.01,1.2434497875801752e-15,8.79251776862914e-17,2.149391775674303e-15,7.979777708021702e-17
2,6,0.01,1.5454304502782179e-15,6.555695395336847e-17,2.5579538487363606e-15,1.4352259737452868e-16
2,7,0.01,1.5365486660812166e-15,9.82712328289191e-17,2.7000623958883807e-15,1.442244235518646e-16
2,8,0.01,1.7674750552032492e-15,6.341618795557422e-17,3.517186542012496e-15,1.9774290720527782e-16
2,9,0.01,2.0250467969162854e-15,8.716827541651139e-17,4.298783551348606e-15,2.662876809927683e-16
2,10,0.01,1.7497114868092467e-15,1.2009144461305533e-16,4.369837824924616e-15,2.6685586303491846e-16
2,11,0.01,2.0250467969162854e-15,9.071602374038224e-17,4.263256414560601e-15,2.2469334198890885e-16
2,12,0.01,1.7319479184152442e-15,9.503924118373727e-17,4.263256414560601e-15,2.461392238570962e-16
2,13,0.01,1.8562928971732616e-15,7.913265991766224e-17,4.902744876744691e-15,2.637635701783919e-16
2,14,0.01,1.8829382497642656e-15,1.1203729166610883e-16,4.618527782440651e-15,3.2171190647067566e-16
