depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.02,1.697725825495373,0.0021935364211124343,1.90511189210697,0.0014385024241234323
2,2,0.02,0.09268157408061399,0.001309188988073663,0.07226473299774624,0.0010076906020394026
2,3,0.02,1.0835776720341528e-15,5.2032399778585193e-17,9.237055564881303e-16,1.703821625409574e-17
2,4,0.02,1.3500311979441904e-15,7.319797311579817e-17,1.4743761767022078e-15,5.950132555356982e-17
2,5,0.02,1.6786572132332366e-15,5.2229120328168064e-17,2.2737367544323206e-15,6.23498720201505e-17
2,6,0.02,2.149391775674303e-15,6.689109846918033e-17,1.9539925233402757e-15,8.331852114593071e-17
2,7,0.02,1.6964207816272391e-15,1.135271309841876e-16,2.2026824808563106e-15,1.072896002834618e-16
2,8,0.02,1.7763568394002505e-15,9.057678187205882e-17,3.0553337637684308e-15,1.5919963304901386e-16
2,9,0.02,1.829647544582258e-15,7.706195490969444e-17,3.694822225952521e-15,1.5760600300622823e-16
2,10,0.02,1.5631940186722204e-15,8.541302975239737e-17,5.933031843596836e-15,2.1674465305451412e-16
2,11,0.02,1.580957587066223e-15,1.074365522771177e-16,5.115907697472721e-15,2.49399488080602e-16
2,12,0.02,1.7053025658242404e-15,9.998222537511685e-17,4.902744876744691e-15,2.822563383523573e-16
2,13,0.02,1.865174681370263e-15,1.130466570252318e-16,4.7606363295926715e-15,2.7720274720097616e-16
2,14,0.02,1.758593271006248e-15,1.38715158508906e-16,5.186961971048731e-15,2.504096156983749e-16
