depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.02,1.6518244921865195,0.04532392885810257,1.9825662353351947,0.05515807366118389
3,2,0.02,2.206773937080225,0.06669443908248715,2.5991932111118645,0.0825285829366353
3,3,0.02,0.04283750354647784,0.0018553939409237555,0.04970443432510994,0.0024267635306634856
3,4,0.02,0.04324580832686843,0.0022209355152146117,0.0315352126738637,0.0026593495628720017
3,5,0.02,0.0003427850626184714,1.963024777973146e-05,1.6426687970021448e-05,1.0861781929085732e-06
3,6,0.02,0.0003563870341530695,2.173506250884735e-05,1.1798547713581798e-05,1.1204937881887111e-06
3,7,0.02,2.913909647830337e-06,1.6820927503929408e-07,5.841812811269165e-09,3.9940097190043967e-10
3,8,0.02,2.4029222779731186e-06,1.8038901313758571e-07,3.17807469230047e-09,3.6524352358636334e-10
3,9,0.02,1.845161092361991e-08,1.5182159629306864e-09,1.6141754599630077e-12,1.4738701706025324e-13
3,10,0.02,1.7656439084134946e-08,1.6316785846500001e-09,1.0756906476672156e-12,1.2619097117802977e-13
3,11,0.02,1.4569428330446498e-10,1.4539794321623125e-11,4.7251091928046665e-15,2.779757244584652e-16
3,12,0.02,1.1624258888787154e-10,1.3842056198984344e-11,1.2363443602225743e-14,1.7527232910807227e-15
