depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.01,2.050395803040806,0.057876126098521094,2.2873529876838603,0.06504902959842936
3,2,0.01,2.505977065457762,0.07408141732653221,2.7323733061485536,0.08428429570742528
3,3,0.01,0.030965750018469348,0.0013008115423585882,0.0259864189232529,0.0011917279832850806
3,4,0.01,0.029806189920542438,0.001571092665432105,0.01573811770364543,0.0013831188638503602
3,5,0.01,0.00014668109708879662,6.490266654712953e-06,2.038395186794162e-06,1.185983170235662e-07
3,6,0.01,0.0001411548577264643,8.947059104353813e-06,1.5538431209094482e-06,1.4708776702550967e-07
3,7,0.01,6.731798331127692e-07,3.3943568406849596e-08,1.777136660052747e-10,9.730259510796988e-12
3,8,0.01,5.81325330157867e-07,4.2599453299670065e-08,1.0407504191789485e-10,1.183007386046228e-11
3,9,0.01,2.5188411356680263e-09,1.9928775148392536e-10,1.2754242106893798e-14,9.66037660634252e-16
3,10,0.01,2.1054405507925365e-09,2.1884398011474796e-10,8.171241461241152e-15,9.277957856000251e-16
3,11,0.01,9.162768321857584e-12,1.0008735471173064e-12,4.405364961712621e-15,2.939964483854454e-16
3,12,0.01,6.544098596350523e-12,8.53802027855632e-13,1.0942358130705543e-14,1.4133907779019358e-15
3,13,0.01,3.04822833641083e-14,3.432226654013829e-15,1.7266188478970436e-14,2.024760066390194e-15
3,14,0.01,1.991296016967681e-14,2.4785226323603016e-15,1.3926637620897963e-14,2.753460826410038e-15
