depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.01,2.004686680349547,0.055677934035862145,2.2333979140124764,0.06274523795231607
3,2,0.01,2.372016387832266,0.07850054706873466,2.5863303040427557,0.09058385676361133
3,3,0.01,0.02856389273548337,0.0009773184356327146,0.023246855381193685,0.0011199613056351962
3,4,0.01,0.03015753439803256,0.0016324712099930285,0.017553700552290205,0.0014531838646437351
3,5,0.01,0.00012860033584348506,5.940653352049803e-06,1.8462227265025888e-06,1.0576646809237687e-07
3,6,0.01,0.0001353864723772702,8.187734514795627e-06,1.443577099138338e-06,1.2817961403697649e-07
3,7,0.01,5.46201280542391e-07,3.4443294829548335e-08,1.3798121756281035e-10,1.1398078473930734e-11
3,8,0.01,5.130068015724021e-07,4.1421758274572997e-08,9.108166665328099e-11,1.0887971542751351e-11
3,9,0.01,2.4191036374077158e-09,1.7776777310396422e-10,1.1013412404281553e-14,8.788928253162696e-16
3,10,0.01,2.1792437721046552e-09,2.303165277186271e-10,8.562039965909208e-15,9.66037660634252e-16
3,11,0.01,8.445439902970974e-12,9.230399996930167e-13,5.861977570020826e-15,5.129951247153617e-16
3,12,0.01,7.580620575708963e-12,1.0822815207708672e-12,1.1581846592889632e-14,1.506652215116354e-15
3,13,0.01,3.275602011854062e-14,3.642929808378611e-15,1.5418777365994174e-14,2.097268925583593e-15
3,14,0.01,2.3447910280083305e-14,3.072121721231791e-15,1.6413537196058315e-14,2.30875005699862e-15
