depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.01,1.941982279757039,0.051634773615869406,2.1640432542959562,0.05883132973338562
3,2,0.01,2.405256854010744,0.06850041271354813,2.6220409449735604,0.07810018866317874
3,3,0.01,0.029922881046446487,0.0012810619534664952,0.025059812901134855,0.0012829536950191497
3,4,0.01,0.028026340309733673,0.0013820654045344917,0.015218226375763866,0.0012888670808968335
3,5,0.01,0.00014136352180071476,7.204458684549795e-06,2.0596106673487213e-06,1.1380539728944745e-07
3,6,0.01,0.00012427778745213836,7.696540047117777e-06,1.2416267352399757e-06,1.2167450399866636e-07
3,7,0.01,6.411431650299448e-07,3.3165482419913216e-08,1.6359477328364846e-10,1.0713040300032743e-11
3,8,0.01,5.430117094373799e-07,4.073159900783774e-08,9.986091953351206e-11,1.1530428024592993e-11
3,9,0.01,2.4603505544007475e-09,1.6276512938645224e-10,1.2150280781497713e-14,9.09050504089889e-16
3,10,0.01,2.1327243793223262e-09,2.2382419403698605e-10,8.100187187665141e-15,9.535049342284908e-16
3,11,0.01,9.937997091924445e-12,7.639322221881338e-13,5.329070518200751e-15,4.632171911966515e-16
3,12,0.01,5.301359351506108e-12,7.995693316124855e-13,1.1155520951433573e-14,1.3887793616266761e-15
3,13,0.01,2.788880237858393e-14,3.0167748492974687e-15,1.6626700016786343e-14,1.899795161883549e-15
3,14,0.01,2.7196023211217835e-14,3.7831721816282956e-15,1.7692514120426496e-14,2.4726274660023213e-15
