depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
5,1,0.01,1.4307754609515695,0.02701983481425358,1.7187657845880018,0.03312076799025444
5,2,0.01,2.2565226547555084,0.022489992316860587,2.7138935684365877,0.02771015994950515
5,3,0.01,1.2350325767123567,0.024297095862618603,1.510434316031861,0.031070142779760928
5,4,0.01,1.2559668871682002,0.028714058099084838,1.433036483335032,0.03593588352412577
5,5,0.01,0.05181787140533198,0.0013842474376920759,0.033821307241778516,0.0013391558374478173
5,6,0.01,0.04922102756018989,0.0014274494244870505,0.018007546682754207,0.0009564804113210839
5,7,0.01,0.004898855001923308,0.0002018352243058071,0.00087666048368511,0.00017123244217508493
5,8,0.01,0.003759894936699677,0.00019969616380150583,0.0003241813608480548,9.364675761436987e-05
5,9,0.01,0.00023253135888099853,1.3173939803546768e-05,3.586585462675984e-06,9.014773801002353e-07
5,10,0.01,0.00018687478560240224,1.0532896770752377e-05,1.099519008818106e-06,3.343313543732143e-07
5,11,0.01,1.2096841818967086e-05,7.553545158734249e-07,2.729044428662064e-08,9.730839641736207e-09
5,12,0.01,1.0486955968938005e-05,7.546379669917686e-07,5.8615625952995745e-09,8.570039560384034e-10
