depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.02,1.6969833668208338,0.0018701053138400806,1.9032014708435554,0.0013290855465554602
2,2,0.02,0.09252253563099852,0.0014238220854671212,0.07191899627562996,0.001270958189858377
2,3,0.02,1.0391687510491465e-15,4.2798773603027336e-17,9.325873406851315e-16,1.88411095042053e-17
2,4,0.02,1.3145040611561853e-15,6.018678656295654e-17,1.5276668818842154e-15,6.173958125892926e-17
2,5,0.02,1.5898393712632242e-15,5.903547644650994e-17,2.1316282072803005e-15,6.64651868968836e-17
2,6,0.02,1.9806378759312793e-15,6.306692226614789e-17,1.900701818158268e-15,6.15860636207789e-17
2,7,0.02,1.936228954946273e-15,9.628443985482457e-17,2.3803181647963358e-15,1.291742461454095e-16
2,8,0.02,1.6342482922482305e-15,8.831906153727724e-17,2.6290081223123707e-15,1.255068705507916e-16
2,9,0.02,1.7408297026122454e-15,9.38615927283799e-17,3.765876499528531e-15,1.55996093554479e-16
2,10,0.02,1.723066134218243e-15,9.861580623594085e-17,5.4356519285647665e-15,2.0964021263028955e-16
2,11,0.02,1.723066134218243e-15,1.1892307727603712e-16,4.7606363295926715e-15,2.58348492290819e-16
2,12,0.02,1.616484723854228e-15,7.405512145082522e-17,4.405364961712621e-15,2.939964483854454e-16
2,13,0.02,1.900701818158268e-15,1.1785695914595612e-16,4.405364961712621e-15,2.369422986779038e-16
2,14,0.02,1.6342482922482305e-15,1.133532814886267e-16,4.7606363295926715e-15,2.772027472009762e-16
