depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
1,1,0.05,9.37028232783632e-16,2.965106201924001e-17,4.3520742565306136e-16,8.792517768629138e-18
1,2,0.05,1.3589129821411916e-15,5.4981042085494497e-17,0.0,0.0
1,3,0.05,1.6786572132332366e-15,7.355275717473614e-17,4.1744385725905884e-16,1.4915051970151676e-17
1,4,0.05,2.229327833447314e-15,1.0086985652582543e-16,8.881784197001252e-16,0.0
1,5,0.05,2.069455717901292e-15,1.1277417928751754e-16,8.704148513061227e-16,1.7585035537258277e-17
1,6,0.05,2.4780177909633494e-15,1.1789042127409583e-16,1.6697754290362353e-15,1.367679413627354e-16
1,7,0.05,2.504663143554353e-15,1.4418065950183504e-16,2.3092638912203257e-15,1.6085595323533783e-16
1,8,0.05,2.877698079828406e-15,1.529318414130705e-16,3.161915174132446e-15,1.7613722400597764e-16
1,9,0.05,2.3092638912203257e-15,1.280949133595751e-16,3.9790393202565614e-15,2.33291859208606e-16
1,10,0.05,2.4336088699783433e-15,1.4821672809974836e-16,6.004086117172846e-15,2.792441991506476e-16
1,11,0.05,2.5224267119483555e-15,1.5760600300622823e-16,4.192202140984591e-15,2.962204858033009e-16
1,12,0.05,2.646771690706373e-15,1.4965740483195263e-16,5.613287612504792e-15,2.858113441720713e-16
1,13,0.05,2.9487523534044156e-15,1.291742461454095e-16,4.334310688136611e-15,3.062760649506274e-16
1,14,0.05,2.6822988274943782e-15,1.4965740483195263e-16,5.115907697472721e-15,3.0412557178795934e-16
