depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.1,0.6760146428002106,0.021450098716976247,1.1816003969983453,0.036107706365801115
3,2,0.1,0.9784979275706159,0.020305654798634293,1.8003561156733263,0.032388953465214615
3,3,0.1,0.03661833715338094,0.0017039646856304956,0.14322352004354374,0.006063556653270154
3,4,0.1,0.045660314062557245,0.0021199164428298794,0.1476531306402311,0.007705014703962174
3,5,0.1,0.0006679693855498669,3.030184442050846e-05,0.0019497834735993892,8.540708549257507e-05
3,6,0.1,0.0008796312725791822,4.008363583162555e-05,0.002175005055953676,0.00011539385555235834
3,7,0.1,1.1424436464153586e-05,6.242384882886023e-07,2.47223561902743e-05,1.1818473263937536e-06
3,8,0.1,1.597555397186312e-05,8.214820381816597e-07,2.904549940708989e-05,1.7078827042798778e-06
3,9,0.1,2.103450250245942e-07,1.2446397471645407e-08,3.4294533399759077e-07,2.1328246728013807e-08
3,10,0.1,2.664163953625121e-07,1.7868252707956357e-08,3.685874516889953e-07,2.859143446870118e-08
3,11,0.1,3.417680858319727e-09,2.2336953544747038e-10,4.386074081708103e-09,3.134033030980008e-10
3,12,0.1,4.1456510757598154e-09,3.909405209847469e-10,4.337998085190975e-09,4.682032883191339e-10
