depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.1,0.6769636173873501,0.022260837846931832,1.1774733246560303,0.03953770889293689
3,2,0.1,1.0015997057537647,0.020095540081640596,1.8113035524955463,0.030557329585160185
3,3,0.1,0.03852259541508705,0.00143408912297563,0.14746746148909476,0.005582955183047602
3,4,0.1,0.04521957433273904,0.0019247781800287625,0.14863516490137438,0.007698745492449983
3,5,0.1,0.000659788941105326,3.7027656217760764e-05,0.0018964220786329732,0.00010205636239699735
3,6,0.1,0.0008360169331248101,4.440742909063606e-05,0.002013100449778058,0.00012393833603093672
3,7,0.1,1.09203245837719e-05,5.593922291649356e-07,2.317066664964784e-05,1.3235177340754533e-06
3,8,0.1,1.506011116777728e-05,1.01805001063774e-06,2.6209221744757372e-05,1.983893794513255e-06
3,9,0.1,1.9247651067644256e-07,1.3636192553906675e-08,3.186652425313241e-07,2.33735284039776e-08
3,10,0.1,2.434530917128086e-07,1.805790633485813e-08,3.1765938146577355e-07,2.6741216500989003e-08
3,11,0.1,2.966346883681581e-09,2.6136653142119876e-10,3.6326746410964006e-09,3.2786220575512154e-10
3,12,0.1,3.871420730661157e-09,4.0831722939242354e-10,3.962934940204832e-09,4.617419348422905e-10
