depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.01,1.8312717323359775,0.0014525834478279211,1.9537892048923333,0.0007595336321311308
2,2,0.01,0.059957055448574846,0.000847412759118545,0.03693550499651687,0.0005186628425863298
2,3,0.01,1.0169642905566434e-15,5.027827334724943e-17,7.638334409421077e-16,5.4808597200453987e-17
2,4,0.01,1.2434497875801752e-15,8.140289677804162e-17,1.5987211554602255e-15,8.702335715267317e-17
2,5,0.01,1.3855583347321954e-15,9.781260173679275e-17,2.2737367544323206e-15,1.208967115017398e-16
2,6,0.01,1.6964207816272391e-15,1.0485772883755617e-16,2.6290081223123707e-15,1.547776727107359e-16
2,7,0.01,1.5454304502782179e-15,1.0749527682497209e-16,2.7355895326763858e-15,1.60541781151764e-16
2,8,0.01,1.8562928971732616e-15,6.241310078806657e-17,3.801403636316536e-15,1.589616070503801e-16
2,9,0.01,1.8829382497642656e-15,9.529620528071561e-17,4.050093593832571e-15,2.3587450460663934e-16
2,10,0.01,1.9451107391432742e-15,1.2616511144349526e-16,4.7251091928046665e-15,2.4924761585211827e-16
2,11,0.01,1.8118839761882555e-15,7.414029125637428e-17,4.618527782440651e-15,2.705666128784368e-16
2,12,0.01,1.9451107391432742e-15,1.2864184416326743e-16,4.618527782440651e-15,2.51214793389404e-16
2,13,0.01,1.9628743075372767e-15,1.0515822444957952e-16,5.044853423896711e-15,2.8581134417207136e-16
2,14,0.01,2.0161650127192843e-15,1.4387942130412465e-16,4.405364961712621e-15,2.369422986779038e-16
