depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.05,1.3709011087334069,0.0038968856432641807,1.7509434409743205,0.00316281491710849
2,2,0.05,0.14050616584236494,0.002424426043745145,0.1658759304637319,0.0027702509440149315
2,3,0.05,1.652011860642233e-15,5.030572317290554e-17,1.0835776720341528e-15,4.556623643161352e-17
2,4,0.05,1.865174681370263e-15,5.1789256393111495e-17,1.6342482922482305e-15,4.604843225598543e-17
2,5,0.05,1.8118839761882555e-15,5.594819096196922e-17,1.936228954946273e-15,8.949031182091003e-17
2,6,0.05,1.9184653865522706e-15,8.831906153727724e-17,2.184918912462308e-15,8.778150899932651e-17
2,7,0.05,2.611244553918368e-15,1.3390007712418672e-16,2.3447910280083307e-15,1.1718571004216927e-16
2,8,0.05,3.2862601528904635e-15,1.130466570252318e-16,2.806643806252396e-15,1.3378219693836067e-16
2,9,0.05,3.197442310920451e-15,1.230696119285481e-16,3.588240815588506e-15,1.547776727107359e-16
2,10,0.05,3.268496584496461e-15,1.163208590337554e-16,3.765876499528531e-15,1.9869803870320713e-16
2,11,0.05,3.3395508580724707e-15,1.1932041576121338e-16,3.694822225952521e-15,1.4938305555481178e-16
2,12,0.05,3.0908609005564358e-15,1.4041086761103475e-16,4.7606363295926715e-15,2.58348492290819e-16
2,13,0.05,3.730349362740526e-15,1.25607396694702e-16,3.907985046680551e-15,1.507288760336424e-16
2,14,0.05,3.446132268436486e-15,1.6210655284325287e-16,4.618527782440651e-15,3.0561598645713506e-16
