depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.1,0.9795336291320805,0.00588670693323643,1.474375591094181,0.007679990247287276
2,2,0.1,0.15960882028400397,1.09513245544492e-16,0.28973680246000005,7.538079137233901e-17
2,3,0.1,1.9895196601282807e-15,8.903074960742905e-17,1.1723955140041654e-15,8.589195064513846e-17
2,4,0.1,2.3625545964023332e-15,8.182818196389278e-17,1.8474111129762605e-15,3.407643250819148e-17
2,5,0.1,2.9487523534044156e-15,1.291742461454095e-16,1.652011860642233e-15,7.540629552519506e-17
2,6,0.1,4.121147867408581e-15,1.623399677270621e-16,1.6875389974302379e-15,1.2113138667212068e-16
2,7,0.1,4.192202140984591e-15,1.6480915838802732e-16,2.1671553440683055e-15,9.453156263568069e-17
2,8,0.1,4.938272013532696e-15,1.61169512895949e-16,2.842170943040401e-15,1.230696119285481e-16
2,9,0.1,5.186961971048731e-15,2.1807990795569492e-16,2.4513724383723455e-15,1.580059173842378e-16
2,10,0.1,5.009326287108706e-15,1.8589894710815895e-16,3.588240815588506e-15,9.386159272837989e-17
2,11,0.1,5.293543381412746e-15,2.585926549880617e-16,3.446132268436486e-15,1.9072481239091912e-16
2,12,0.1,5.648814749292797e-15,2.595670090614679e-16,3.943512183468556e-15,1.61169512895949e-16
2,13,0.1,7.673861546209083e-15,3.074277920629802e-16,3.3395508580724707e-15,2.0495186137532014e-16
2,14,0.1,8.313350008393172e-15,3.5683113792088413e-16,3.836930773104541e-15,1.3630573003276592e-16
