depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
1,1,0.02,9.814371537686384e-16,2.2722444024953657e-17,8.08242361927114e-16,2.4128392985300675e-17
1,2,0.02,1.7319479184152442e-15,5.790214889958144e-17,8.615330671091215e-16,4.052663821081322e-17
1,3,0.02,1.5765166949677222e-15,6.089044468994093e-17,9.50350909079134e-16,6.647705462073442e-17
1,4,0.02,2.3714363805993343e-15,8.506134388009115e-17,4.973799150320702e-16,7.603139294698983e-17
1,5,0.02,2.602362769721367e-15,9.970569255361096e-17,2.1316282072803005e-16,5.36448001417309e-17
1,6,0.02,2.55351295663786e-15,1.0305357798998476e-16,0.0,0.0
1,7,0.02,2.8110846983508964e-15,1.610532241034605e-16,0.0,0.0
1,8,0.02,2.8244073746463984e-15,1.439068326517612e-16,1.7763568394002505e-15,0.0
1,9,0.02,2.3359092438113293e-15,1.4570458016585433e-16,1.7763568394002505e-15,0.0
1,10,0.02,2.7888802378583933e-15,1.3413552671190746e-16,3.197442310920451e-15,2.302421612799272e-16
1,11,0.02,2.176037128265307e-15,1.139155910790338e-16,4.263256414560601e-15,3.7598387494094123e-16
1,12,0.02,2.6911806116913793e-15,1.696444032211878e-16,5.684341886080802e-15,3.6230712748823526e-16
1,13,0.02,2.8599345114344034e-15,1.6952811123531075e-16,4.902744876744691e-15,3.6077103330814294e-16
1,14,0.02,2.5135449277513545e-15,1.8824773460612559e-16,5.044853423896711e-15,4.828554838250058e-16
