depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.1,0.9842823898765807,0.005224417722274229,1.4809086601472066,0.00703079182541006
2,2,0.1,0.15486110837699246,0.002657588019919477,0.28165063090251186,0.004526330383791455
2,3,0.1,1.9184653865522706e-15,7.685694801574505e-17,1.0302869668521452e-15,9.182235759880146e-17
2,4,0.1,2.469136006766348e-15,8.058475644797451e-17,1.8118839761882555e-15,3.5170071074516566e-17
2,5,0.1,2.6290081223123707e-15,1.442244235518646e-16,1.652011860642233e-15,7.109866862787407e-17
2,6,0.1,3.872457909892546e-15,2.1721002053187663e-16,1.8118839761882555e-15,1.3978020925908654e-16
2,7,0.1,4.440892098500626e-15,1.896630097780749e-16,2.184918912462308e-15,1.1010546939837505e-16
2,8,0.1,4.867217739956687e-15,1.867119201431096e-16,2.7355895326763858e-15,1.2520480784918745e-16
2,9,0.1,4.938272013532696e-15,1.8992901693513402e-16,2.7000623958883807e-15,1.7577856506325388e-16
2,10,0.1,5.542233338928782e-15,2.2826012588281243e-16,3.588240815588506e-15,1.4639594623159633e-16
2,11,0.1,5.4711790653527716e-15,2.5040961569837484e-16,3.517186542012496e-15,1.9774290720527782e-16
2,12,0.1,6.572520305780927e-15,3.4899874464835005e-16,4.085620730620576e-15,1.8288713016877622e-16
2,13,0.1,7.460698725481052e-15,3.2171190647067566e-16,3.588240815588506e-15,2.819431426676501e-16
2,14,0.1,8.313350008393172e-15,3.423901888242187e-16,4.192202140984591e-15,2.1761640071977058e-16
