depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.05,1.37454131384697,0.004396934648305216,1.7511433584525804,0.004189351460659141
2,2,0.05,0.13906244114296554,0.0027695441697459574,0.1642262700330799,0.003164597398433331
2,3,0.05,1.7408297026122454e-15,6.132934694005622e-17,1.2079226507921704e-15,5.622948077410829e-17
2,4,0.05,1.7763568394002505e-15,3.552713678800501e-17,1.5987211554602255e-15,6.64651868968836e-17
2,5,0.05,1.865174681370263e-15,5.1789256393111495e-17,1.9184653865522706e-15,7.263540276007373e-17
2,6,0.05,1.865174681370263e-15,7.215595591812694e-17,2.291500322826323e-15,1.0076813768252774e-16
2,7,0.05,2.5934809855243656e-15,1.1468168559907336e-16,2.5579538487363606e-15,1.24699744040301e-16
2,8,0.05,3.161915174132446e-15,1.1279516248228234e-16,2.771116669464391e-15,1.4352259737452868e-16
2,9,0.05,3.3573144264664732e-15,1.263338190447495e-16,3.304023721284466e-15,1.5081259105039014e-16
2,10,0.05,3.765876499528531e-15,1.0822664515137473e-16,4.050093593832571e-15,2.074005965273276e-16
2,11,0.05,3.552713678800501e-15,1.5888218580782547e-16,3.836930773104541e-15,1.4527080552014744e-16
2,12,0.05,2.877698079828406e-15,1.4112816917617865e-16,4.192202140984591e-15,1.930271438824054e-16
2,13,0.05,3.446132268436486e-15,1.6210655284325292e-16,4.263256414560601e-15,2.009718347115232e-16
2,14,0.05,3.4106051316484808e-15,1.4938305555481178e-16,3.9790393202565614e-15,3.277751430536795e-16
