depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.02,1.7008277928017916,0.0024702332411937113,1.9082674946950398,0.0015315283169452295
2,2,0.02,0.09457122561732509,3.97283036137239e-17,0.07371920909861453,1.7593619885115075e-17
2,3,0.02,1.0480505352461477e-15,4.659340308636218e-17,9.059419880941278e-16,1.230696119285481e-17
2,4,0.02,1.2523315717771765e-15,8.206883945065262e-17,1.5987211554602255e-15,6.64651868968836e-17
2,5,0.02,1.6608936448392343e-15,5.44765520700553e-17,2.291500322826323e-15,6.689109846918033e-17
2,6,0.02,1.9628743075372767e-15,7.75212382252352e-17,1.9184653865522706e-15,6.815286501638296e-17
2,7,0.02,1.723066134218243e-15,8.007409966797244e-17,2.2737367544323206e-15,1.2347916251785852e-16
2,8,0.02,1.794120407794253e-15,8.136412426011067e-17,2.806643806252396e-15,1.2398919840432504e-16
2,9,0.02,1.652011860642233e-15,9.061161239896512e-17,3.765876499528531e-15,1.476835343142577e-16
2,10,0.02,1.7763568394002505e-15,1.2047838252593955e-16,5.4001247917767615e-15,2.2446853618776163e-16
2,11,0.02,1.6875389974302379e-15,1.0433733987432287e-16,4.476419235288631e-15,2.622278158134739e-16
2,12,0.02,1.652011860642233e-15,1.0360897257596723e-16,4.405364961712621e-15,2.573695251765405e-16
2,13,0.02,1.936228954946273e-15,1.2227220401934616e-16,4.547473508864641e-15,2.8492675107491185e-16
2,14,0.02,1.5987211554602255e-15,1.3528330643921842e-16,4.263256414560601e-15,2.461392238570962e-16
