depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.05,1.2196452051023394,0.03622404534514535,1.7387125340682623,0.04994653126068149
3,2,0.05,1.64440132027877,0.03222017990494462,2.353780683966435,0.046960022138723
3,3,0.05,0.05173052007441214,0.0020583876204287423,0.1025858256229461,0.004791749207478585
3,4,0.05,0.05889753816680903,0.0029904806819524457,0.08842509999350773,0.006076236713985755
3,5,0.05,0.000784854241763071,3.63413672887489e-05,0.0002773765574206699,1.5412727904891602e-05
3,6,0.05,0.0008359347883405377,4.89230649769973e-05,0.00021826388577487422,1.9011956410570906e-05
3,7,0.05,1.024793060125262e-05,5.758520109220077e-07,6.071880289937326e-07,3.89440148556154e-08
3,8,0.05,1.2182223825831783e-05,8.599187045359779e-07,5.564245893197039e-07,5.7646273409154596e-08
3,9,0.05,1.499470388921509e-07,1.0222273932353208e-08,1.6779510758624383e-09,1.3573169199962423e-10
3,10,0.05,1.5584021543446624e-07,1.1615583528527435e-08,1.253545320878402e-09,1.2587329704249853e-10
3,11,0.05,1.8912231070089546e-09,1.485983581735959e-10,3.885958221871988e-12,3.4539297111623693e-13
3,12,0.05,1.8889043218450753e-09,1.8873063543565353e-10,2.8479263392000576e-12,3.4232969956107764e-13
