depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
6,1,0.02,0.8025363767623347,0.016186147960824657,1.125543168055522,0.024470227308811852
6,2,0.02,1.1099818216849866,0.01517631093757928,1.6434034951200576,0.023141470402053995
6,3,0.02,1.0500608582703483,0.010927952769546759,1.6271984255573053,0.016967926049849993
6,4,0.02,0.7723910278146229,0.01333576027851811,1.191368991620967,0.0206150061135288
6,5,0.02,0.4738071530534803,0.01528663993168038,0.68981800690123,0.024871188148837355
6,6,0.02,0.09219719929615187,0.002354343711516557,0.07395690697415996,0.0027536064104228654
6,7,0.02,0.03380849462167694,0.000922150024960466,0.01780526287642842,0.0010107841778632563
6,8,0.02,0.01599821322137945,0.0006121869413310778,0.004876770121040872,0.0005119357680115992
6,9,0.02,0.0051866389650791515,0.00021126344287505656,0.0007353172481204417,0.00013214732494564913
6,10,0.02,0.002077743439455162,0.00010244036461698595,0.0001017244732669198,1.1308072568809027e-05
6,11,0.02,0.0006596256680855461,2.7368364045375486e-05,1.8219903380618517e-05,3.860768388116122e-06
6,12,0.02,0.0002529928582580254,1.3236348828054576e-05,1.9263705274141786e-06,2.3595475201103038e-07
