depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
4,1,0.1,0.3855951460926309,0.012924500957085484,0.7415833287186929,0.02663874847507244
4,2,0.1,0.395839014895466,0.008429605757235625,0.8318091593800703,0.02059216293806842
4,3,0.1,0.3109794691038368,0.009248485875944762,0.6962148191263955,0.015077103011840386
4,4,0.1,0.08440779788303825,0.0037757816438420107,0.284025979265601,0.010356734690554254
4,5,0.1,0.014045019489873276,0.0005686802689686592,0.08307904608310061,0.003475632160771898
4,6,0.1,0.008325635829651113,0.0005755475236774424,0.040357077211815306,0.0032361454121499567
4,7,0.1,0.000987805320634081,5.502503567495195e-05,0.007797784145391518,0.0004671157086224021
4,8,0.1,0.00048592570570725967,3.66619630356223e-05,0.0028474385672780044,0.00021588895895728263
4,9,0.1,6.19307960367621e-05,4.968180404369336e-06,0.0006030537079557163,5.598800734952094e-05
4,10,0.1,3.006290456937677e-05,3.03779011514163e-06,0.00022596628835788835,2.2041286778967484e-05
4,11,0.1,3.1769851985785634e-06,2.653011946482653e-07,3.8251600775396354e-05,3.5300234944291844e-06
4,12,0.1,1.4848453062654698e-06,1.6186428836686242e-07,1.3570096732919979e-05,1.5597120492689752e-06
